"","x"
"1",5.28779424563619
"2",-2.21928897780333
"3",-14.1789635399562
"4",-22.763991683975
"5",34.3864580275621
"6",1.5379109705821
"7",8.8328690241977
"8",3.12387689617766
"9",17.5911004153128
"10",57.2456649119615
"11",56.3224303977939
"12",47.8479185937724
"13",24.3059408581698
"14",11.2039553709912
"15",-5.9777218572332
"16",4.89388697280076
"17",8.06194718079045
"18",7.70436877554166
"19",-3.47147236721678
"20",0.00693179952519074
"21",5.95502959753427
"22",4.32820870585497
"23",-0.0272824768502933
"24",-3.63760949709979
"25",-16.1985257151126
"26",-2.64857714387034
"27",20.6791592050547
"28",52.0214736395225
"29",178.020691789424
"30",221.891509186288
"31",336.110248234926
"32",251.267468365845
"33",59.0269493770583
"34",128.654437373537
"35",-36.9302716115129
"36",42.1212207696116
"37",59.8889706104297
"38",30.6101699416538
"39",58.4207035725618
"40",49.7803333295423
"41",-6.63872994893178
"42",-29.597514117405
"43",1.70059923423997
"44",90.3997105240455
"45",38.7178428389197
"46",-23.862691327591
"47",-24.8451154878609
"48",46.3834398492767
"49",58.5840865926542
"50",-64.9860465790022
"51",38.6322613981876
"52",-53.487411533972
