"","x"
"1",11.7983583613205
"2",11.9542052850545
"3",12.3045782072187
"4",13.8472135023276
"5",13.7450602445366
"6",13.187328948539
"7",11.3703761824318
"8",12.6045724927331
"9",12.7767604751584
"10",13.6419320240818
"11",14.3352776416746
"12",11.1429546385148
"13",11.2708494702868
"14",12.3365317451049
"15",13.9745732606328
"16",15.7143598984045
"17",11.4029500710031
"18",17.9697225775207
"19",4.55551322290276
"20",5.25681749261098
"21",0.434387350498564
"22",-0.120266249378041
"23",5.18242356498738
"24",6.86337025754224
"25",2.48290306929447
"26",0.667216663396455
"27",1.14031239701744
"28",3.33390477456382
"29",6.16607158156982
"30",3.47124651560308
"31",0.427545887915117
"32",0.383937735435986
"33",0.492559689597853
"34",0.605014960439026
"35",0.704611953984636
"36",0.94980045120226
"37",0.462046267530697
"38",0.321559115024362
"39",0.134168940385399
"40",0.33369146897971
"41",0.0250734132478797
"42",0.150701541659589
"43",0.0975356679638079
"44",0.402999279019498
"45",0.566024679964035
"46",0.0258000644193409
"47",0.00412396512999109
"48",0.00659382848550718
"49",0.00122098636911597
"50",0.0202066996585345
"51",-0.00414378475090974
"52",0.0217541715328902
