"","x"
"1",2.34544411832806
"2",7.72033851870278
"3",10.862634638464
"4",15.8961157960814
"5",12.9789797950593
"6",18.9085283753975
"7",38.3224533611861
"8",38.4347866543376
"9",16.6388232187705
"10",36.5828735392964
"11",7.89264362330126
"12",4.34601539714654
"13",19.5412807907639
"14",16.2038520559957
"15",10.7771869200342
"16",5.85738156642201
"17",16.7763141260651
"18",7.55870588830945
"19",6.31106376502815
"20",3.79443385436523
"21",12.6199669056812
"22",12.0369075247562
"23",6.67563333941457
"24",7.533267619517
"25",7.52029520295554
"26",4.18131774479273
"27",3.74408187369638
"28",2.91272245123668
"29",5.81071625620705
"30",9.96323543246345
"31",12.332282671541
"32",13.9708126657308
"33",18.0984461152882
"34",20.6016813072636
"35",20.7178556648521
"36",27.5249718654197
"37",41.765386486451
"38",21.1449407111903
"39",13.4770522434942
"40",30.6829581751907
"41",22.6577686656119
"42",13.2318491391046
"43",27.4524332971051
"44",20.7458299887587
"45",18.9416611442075
"46",18.9202742876264
"47",2.97609948065464
"48",-0.792984472220292
"49",0.842306886958844
"50",0.720605920124612
"51",3.23345794037837
"52",0.78690367455876
