"","x"
"1",3.5922261467879
"2",4.86661332379805
"3",30.5041371203814
"4",60.5310559461635
"5",12.0655433815904
"6",-2.33599419307027
"7",0.892735964173085
"8",2.44855294853765
"9",5.3670444771178
"10",11.8623513629664
"11",15.460061212203
"12",1.18888682539247
"13",-2.65427461313241
"14",0.77000024035843
"15",-1.51285477128708
"16",-5.71263778107695
"17",-13.6864522029043
"18",-10.9063162063371
"19",-5.56475729983294
"20",-2.32481690168787
"21",0.35721916771361
"22",-0.703434451801335
"23",-3.03792739462105
"24",-4.98057850466969
"25",-1.93495889108564
"26",0.897017185133546
"27",0.0681983376318116
"28",1.31352099471341
"29",1.34466463930366
"30",2.77585768269929
"31",0.734565280855032
"32",2.45984902648696
"33",-13.4913738507668
"34",-11.4980874851029
"35",-6.37898365748409
"36",-6.10049810888861
"37",-7.80577822211385
"38",2.34753658310581
"39",1.37246770585065
"40",-0.742693067168761
"41",5.22229605090649
"42",10.8055549527327
"43",15.9333934577904
"44",13.3913171041303
"45",2.79412890177953
"46",4.58369388085138
"47",4.4859683944026
"48",4.16140583649839
"49",2.31310962517741
"50",5.10784493930799
"51",4.63068694694658
"52",4.43006984764179
