"","x"
"1",1.02087704561318
"2",1.05911430560948
"3",5.54860362755301
"4",5.35260868850505
"5",8.15353150554827
"6",11.1900569016442
"7",-0.644068719541592
"8",2.91857254715396
"9",4.14764618321177
"10",9.52256355011009
"11",2.54123117489653
"12",2.2657118538291
"13",1.00409552883481
"14",2.9449170124406
"15",0.830564239331262
"16",-0.0511235135167251
"17",2.26591146648562
"18",0.739128439883261
"19",1.55779023341984
"20",7.76203080261575
"21",2.51719157151503
"22",2.3785000009447
"23",3.33010196506901
"24",-0.0626272955058111
"25",2.33273952279814
"26",0.958942628927518
"27",-0.0906102565106643
"28",-0.181418590944918
"29",-0.169133460575442
"30",0.766201837224264
"31",0.229209692027978
"32",2.50191871046296
"33",0.987772207636319
"34",-0.0100375516095137
"35",0.540653724451353
"36",0.1384381719842
"37",0.474165613395463
"38",0.286189938627448
"39",0.321265894999844
"40",5.57334841160942
"41",0.359938267048655
"42",0.941301291478401
"43",0.880572906470525
"44",1.18612896320665
"45",1.1934025794327
"46",0.666793288503043
"47",0.618730441750688
"48",0.249303993700275
"49",0.363104412647812
"50",0.509324948939697
"51",0.802434085556468
"52",0.532953381812121
