,Observerd,PREDICTED
0,6.955089772000001,23.20298194885254
1,9.818363257,17.119895935058594
2,12.68163674,19.6292667388916
3,15.54491023,13.619707107543945
4,18.40818371,13.472026824951172
5,22.73652702,19.135875701904297
6,35.85528926,30.17348861694336
7,50.43912133,-5.2789411544799805
8,61.3486356,24.769975662231445
9,50.21224307,25.62325096130371
10,35.40153275,34.48575973510742
11,38.59846725,35.94952392578125
12,59.80304656,54.90631866455078
13,75.8939728,37.94211959838867
14,61.30298065,17.493186950683594
15,41.59833543,10.717903137207031
16,21.89369021,27.248491287231445
17,15.64767739,49.34664535522461
18,22.86029696,40.617088317871094
19,30.07291654,23.31406593322754
20,37.28553611,13.659317016601562
21,44.49815568,14.991701126098633
22,41.64113161,10.602456092834473
23,28.71446389,13.740893363952637
24,15.78779617,19.791332244873047
25,2.86112845,23.7777099609375
26,-10.06553927,20.12612533569336
27,-22.99220699,12.219014167785645
28,-25.05962525,9.024226188659668
29,-16.26779406,8.243200302124023
30,-7.475962872999999,9.87598705291748
31,1.315868318,3.2537949085235596
32,2.684131682,14.650257110595703
33,-3.37117278,31.199277877807617
34,-9.62882722,-124.3958969116211
35,-16.08883164,82.89258575439453
36,-22.54883606,50.36827087402344
37,-18.73000221,4.874996662139893
38,-4.632330089,11.28549861907959
39,7.0,15.769163131713867
40,3.840277897,-0.6687460541725159
41,-0.745413048,9.256610870361328
42,0.905135151,9.731134414672852
43,3.5950565389999998,39.37311935424805
44,2.404943461,6.115842342376709
45,0.0,-9.11871337890625
46,10.0,11.336508750915527
47,3.0,19.59857940673828
48,3.0,-2.6046221256256104
49,3.0,9.274089813232422
50,9.0,13.057074546813965
51,8.0,-1.2324976921081543
