,Observerd,PREDICTED
0,0.0,6.196866989135742
1,1.0,7.5393853187561035
2,0.0,4.738643169403076
3,5.0,4.258187294006348
4,2.0,4.0608601570129395
5,3.0,4.542810440063477
6,1.0,4.3401689529418945
7,4.0,4.644347190856934
8,1.0,5.356337070465088
9,3.0,5.721657752990723
10,0.0,4.209503173828125
11,4.0,4.7199506759643555
12,0.0,3.7070889472961426
13,0.0,4.959327697753906
14,3.0,1.0614558458328247
15,0.0,0.29524528980255127
16,0.0,2.344904661178589
17,0.0,0.37783873081207275
18,0.0,-0.11011636257171631
19,1.0,0.6843108534812927
20,6.0,-1.5891392230987549
21,-5.0,0.735588550567627
22,1.0,-0.39826151728630066
23,4.0,-0.19768115878105164
24,5.0,11.177865028381348
25,-13.0,3.3906562328338623
26,2.0,1.478249430656433
27,0.0,0.5691776871681213
28,3.0,21.90855598449707
29,0.0,0.8776413202285767
30,0.0,1.7146334648132324
31,2.0,0.013304084539413452
32,0.0,-0.345033198595047
33,1.0,1.270296335220337
34,-3.0,1.0588090419769287
35,20.0,-0.32403311133384705
36,-16.0,2.2649765014648438
37,0.0,14.2952241897583
38,0.0,-1.3485380411148071
39,0.0,8.439085006713867
40,0.0,2.7991950511932373
41,0.0,1.011905550956726
42,0.0,0.4831136465072632
43,0.0,0.8252475261688232
44,0.0,0.7240718603134155
45,2.0,0.6061257123947144
46,-2.0,0.5191546082496643
47,0.0,-1.9248569011688232
48,1.0,0.21481864154338837
49,4.0,1.3442572355270386
50,4.0,0.08152051270008087
51,3.0,0.837842583656311
