,Observerd,PREDICTED
0,2.0,20.07384490966797
1,5.0,20.2753963470459
2,6.0,4.980434894561768
3,13.0,4.01058292388916
4,6.0,2.325117349624634
5,5.0,14.366376876831055
6,9.0,11.400160789489746
7,8.0,8.239163398742676
8,10.0,8.755914688110352
9,5.0,12.467988014221191
10,4.0,13.36776065826416
11,5.0,9.271061897277832
12,5.0,8.0428466796875
13,0.0,9.195024490356445
14,8.0,6.6505513191223145
15,5.0,3.915980577468872
16,3.0,12.77670669555664
17,4.0,13.450668334960938
18,2.0,-0.5819603204727173
19,5.0,8.075270652770996
20,8.0,7.340943336486816
21,0.0,8.449427604675293
22,6.0,6.3778977394104
23,4.0,-0.8517229557037354
24,1.0,8.130763053894043
25,-8.0,8.752439498901367
26,2.0,-1.319240689277649
27,1.0,16.12078857421875
28,1.0,8.344098091125488
29,0.0,0.951668381690979
30,1.0,1.0911214351654053
31,1.0,-1.8968251943588257
32,4.0,-0.38555797934532166
33,2.0,-0.6321295499801636
34,-16.0,2.6002094745635986
35,-1.0,0.4545742869377136
36,14.0,9.771113395690918
37,-1.0,-5.993797779083252
38,3.0,-5.704900741577148
39,3.0,6.249756813049316
40,2.0,8.426631927490234
41,2.0,8.487977981567383
42,-4.0,2.864860773086548
43,0.0,0.9649510979652405
44,3.0,1.9230422973632812
45,8.0,-4.898614883422852
46,4.0,0.9711929559707642
47,-3.0,5.933659076690674
48,7.0,6.254500865936279
49,4.0,6.901139259338379
50,-1.0,10.302318572998047
51,-5.0,3.8335819244384766
