,Observerd,PREDICTED
0,4.0,2.762545585632324
1,3.0,7.38679838180542
2,2.0,9.378079414367676
3,1.0,6.289682865142822
4,4.0,4.004632949829102
5,3.0,2.593747615814209
6,3.0,3.5807745456695557
7,1.0,3.771435499191284
8,0.0,4.453921794891357
9,0.0,3.8753395080566406
10,2.0,3.012727975845337
11,1.0,2.0065598487854004
12,0.0,2.476564884185791
13,0.0,2.2960386276245117
14,2.0,2.0407731533050537
15,1.0,1.856956124305725
16,0.0,2.4027180671691895
17,1.0,2.265123128890991
18,1.0,1.7333115339279175
19,1.0,2.474529981613159
20,5.0,0.40473371744155884
21,-4.0,0.869629979133606
22,0.0,2.77836537361145
23,1.0,2.2098255157470703
24,2.0,-0.8202484846115112
25,-3.0,0.3778000771999359
26,1.0,-3.028299331665039
27,2.0,0.23877482116222382
28,2.0,0.23133376240730286
29,0.0,-1.0360159873962402
30,-2.0,-0.6528846025466919
31,0.0,0.06649492681026459
32,1.0,1.6847401857376099
33,0.0,0.2834600508213043
34,-1.0,-1.6481293439865112
35,1.0,-1.1512155532836914
36,10.0,-0.07532316446304321
37,0.0,0.10465556383132935
38,0.0,4.071285247802734
39,1.0,-0.5584948062896729
40,0.0,2.2510995864868164
41,1.0,2.803816318511963
42,0.0,0.49479204416275024
43,0.0,1.4845571517944336
44,0.0,2.638449192047119
45,3.0,2.960575819015503
46,-1.0,3.986737012863159
47,-1.0,2.440534830093384
48,1.0,4.685122489929199
49,1.0,6.681767463684082
50,0.0,2.428230047225952
51,0.0,-1.5800174474716187
