,Observerd,PREDICTED
0,12.0,40.13720703125
1,15.0,26.302505493164062
2,34.0,3.5756120681762695
3,44.0,12.773696899414062
4,57.0,28.99098777770996
5,52.0,43.99225997924805
6,45.0,58.55337905883789
7,35.0,54.052696228027344
8,91.0,45.82968521118164
9,17.0,32.729103088378906
10,29.0,86.21305084228516
11,26.0,29.248310089111328
12,29.0,32.207035064697266
13,0.0,24.321739196777344
14,55.0,31.978342056274414
15,-13.0,12.62214469909668
16,28.0,67.08303833007812
17,22.0,17.9500789642334
18,20.0,35.9962272644043
19,25.0,19.560894012451172
20,11.0,6.3020920753479
21,31.0,29.394947052001953
22,16.0,16.673969268798828
23,18.0,45.35694885253906
24,9.0,19.85181427001953
25,8.0,28.27397918701172
26,17.0,11.88537311553955
27,18.0,14.073307991027832
28,15.0,29.841283798217773
29,0.0,29.45878791809082
30,27.0,18.04320526123047
31,20.0,0.6080381274223328
32,18.0,55.13465118408203
33,9.0,38.58761215209961
34,-19.0,37.02888870239258
35,-6.0,12.029645919799805
36,17.0,12.347604751586914
37,12.0,-1.2154600620269775
38,14.0,45.76964569091797
39,9.0,9.659357070922852
40,6.0,3.4089481830596924
41,12.0,14.621917724609375
42,5.0,15.328452110290527
43,3.0,19.441455841064453
44,6.0,11.69466495513916
45,11.0,13.130149841308594
46,69.0,28.315187454223633
47,-12.0,51.72667694091797
48,24.0,124.9031753540039
49,8.0,8.952505111694336
50,-49.0,27.369998931884766
51,3.0,3.8306493759155273
