,Observerd,PREDICTED
0,1.0,25.42230224609375
1,6.0,6.003486156463623
2,6.0,4.9503021240234375
3,13.0,2.5089287757873535
4,2.0,7.795052528381348
5,4.0,8.139111518859863
6,4.0,10.727950096130371
7,5.0,4.273744106292725
8,2.0,7.66325569152832
9,-1.0,5.711145401000977
10,4.0,6.766968250274658
11,1.0,6.375716209411621
12,2.0,4.14813232421875
13,0.0,4.443653583526611
14,7.0,1.4924368858337402
15,6.0,4.682485103607178
16,1.0,4.6621503829956055
17,3.0,9.610864639282227
18,1.0,3.704697847366333
19,2.0,4.431769847869873
20,7.0,5.405959129333496
21,-6.0,2.9568533897399902
22,2.0,0.7628656625747681
23,0.0,1.8494127988815308
24,3.0,3.122760057449341
25,-6.0,3.633941411972046
26,4.0,-0.2125464379787445
27,1.0,0.5335971117019653
28,4.0,0.5058236122131348
29,0.0,0.9744028449058533
30,1.0,0.2727980613708496
31,3.0,0.6940275430679321
32,3.0,0.7257430553436279
33,0.0,0.8847628831863403
34,-1.0,1.1488631963729858
35,-5.0,3.1312782764434814
36,6.0,0.49140894412994385
37,1.0,1.1008776426315308
38,4.0,0.7432030439376831
39,1.0,1.5217539072036743
40,1.0,2.5317254066467285
41,2.0,1.699625015258789
42,-2.0,1.668128490447998
43,0.0,1.494070291519165
44,2.0,-0.0028139054775238037
45,6.0,1.2641934156417847
46,-1.0,0.9049453139305115
47,-1.0,0.7402951121330261
48,2.0,1.885697364807129
49,2.0,3.209632158279419
50,-1.0,2.3584649562835693
51,2.0,0.5459596514701843
