"","x"
"1",2.44365247851711
"2",3.42349993717781
"3",5.64321102921697
"4",7.82488435258923
"5",26.4739518586043
"6",22.8826225746353
"7",18.9419951734298
"8",38.2346645376654
"9",40.4094274613298
"10",16.8535766886034
"11",35.2673694508703
"12",8.23125982189628
"13",4.15223310694501
"14",18.4197437922694
"15",16.1619866093659
"16",10.8582074521702
"17",5.87170994412278
"18",16.6604730578014
"19",7.57327651803379
"20",6.30099521385123
"21",3.73370013755158
"22",12.4519733014719
"23",12.0886344066422
"24",6.67392988267288
"25",7.51100919165128
"26",7.47498369865075
"27",4.15841895049244
"28",3.73457954467122
"29",2.90535812810488
"30",5.7541463051159
"31",9.86582613723721
"32",12.3099065420561
"33",13.9657166434318
"34",18.1071314016893
"35",20.7113942742213
"36",20.8522514131967
"37",27.461169690222
"38",27.9218754269148
"39",14.0832809986524
"40",25.8676673879072
"41",27.9421691768017
"42",7.88184518478611
"43",30.8443752512767
"44",18.0076799708659
"45",18.2960468521214
"46",18.8538256126572
"47",3.16948538859079
"48",-0.328048525234123
"49",0.413621914826023
"50",0.712126125556379
"51",4.55416611320898
"52",2.66048385208101
