"","x"
"1",2.82177438035673
"2",1.39454101860323
"3",6.27543458371455
"4",25.0731410305198
"5",47.1167789147477
"6",22.5327982966064
"7",23.9608124877539
"8",11.3906506151726
"9",8.80924633412307
"10",10.9799195505044
"11",20.4387565063751
"12",7.27904761905137
"13",7.99476987447699
"14",8.71838907460511
"15",16.4465547083314
"16",5.72455762569048
"17",14.3201086701953
"18",9.30807063562696
"19",5.7230394833345
"20",10.5925560910953
"21",6.28809400432771
"22",9.73415436883414
"23",5.56676431748152
"24",6.93823498251933
"25",2.77743782375572
"26",1.38433663994202
"27",2.76864544960445
"28",0.691231666691789
"29",2.74494193702714
"30",1.37074789262868
"31",6.13180494472509
"32",3.40722691073339
"33",1.35116456887425
"34",4.72537269589484
"35",3.34358047016275
"36",3.97046081697431
"37",2.64505922093326
"38",6.6037414241275
"39",7.26880299995739
"40",22.3360729038273
"41",36.5198649701376
"42",38.592692828124
"43",60.2589973782474
"44",48.8729470210952
"45",47.9094442549877
"46",37.3487198600877
"47",33.4252905272595
"48",28.6436013367691
"49",23.9360841775729
"50",28.1303320828123
"51",3.12276232031306
"52",3.01697329724958
