"","x"
"1",8.44638973970688
"2",8.35468140090504
"3",9.41016541730675
"4",9.47232564071275
"5",11.2704368876803
"6",10.4634374805965
"7",10.4696724625936
"8",7.92391231511104
"9",9.82797120857079
"10",9.01735581747648
"11",7.89663479356337
"12",10.636285295581
"13",9.41881442583095
"14",7.60406018987296
"15",9.9235444265988
"16",13.8673551067888
"17",16.6529961396033
"18",13.1132744564773
"19",4.09475242314175
"20",3.40459851797819
"21",0.470511096226889
"22",-0.0614892820818635
"23",4.95703774116466
"24",7.28052549406136
"25",2.26718596284251
"26",2.77462522801838
"27",1.83830706127847
"28",0.984344573152226
"29",9.34352709025006
"30",4.52006257268983
"31",1.80420976747987
"32",0.808118868661647
"33",0.660073307932716
"34",0.733172616337341
"35",0.400679474326398
"36",0.979912542199818
"37",0.344368222359742
"38",0.303795788830648
"39",0.247777347555357
"40",0.169757130766517
"41",0.392227822071256
"42",0.20023591012338
"43",0.14623606349586
"44",0.0947550432276657
"45",0.400934148310461
"46",0.0322315258624451
"47",0.013167838153778
"48",0.00260835382007668
"49",0.0199824679052398
"50",0.00423089999514101
"51",0.0079021714627877
"52",-0.00238463002700709
