Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
01/01/2017,12,20,8,30.79001617431641,18.79001617431641,32.4425623134799,20.442562313479897
08/01/2017,15,12,-3,15.286002159118652,0.28600215911865234,33.103454093037,18.103454093037
15/01/2017,34,15,-19,13.592951774597168,-20.407048225402832,34.6989873419264,0.6989873419263972
22/01/2017,44,34,-10,27.447593688964844,-16.552406311035156,56.10969387731879,12.10969387731879
29/01/2017,57,44,-13,41.506126403808594,-15.493873596191406,67.64193548387101,10.64193548387101
05/02/2017,52,57,5,55.57017135620117,3.570171356201172,79.5136576239476,27.513657623947594
12/02/2017,45,52,7,52.68313598632813,7.683135986328132,71.8069416357052,26.8069416357052
19/02/2017,35,45,10,44.734466552734375,9.734466552734375,59.513274335967104,24.513274335967104
26/02/2017,91,35,-56,33.52843475341797,-57.47156524658203,46.0055568978014,-44.9944431021986
05/03/2017,17,91,74,86.38578033447266,69.38578033447266,103.231136857284,86.231136857284
12/03/2017,29,17,-12,21.61863899230957,-7.38136100769043,128.862654575433,99.862654575433
19/03/2017,26,29,3,27.714414596557614,1.7144145965576136,17.3936139829423,-8.606386017057702
26/03/2017,29,26,-3,25.650413513183594,-3.3495864868164062,4.6453014808385005,-24.3546985191615
02/04/2017,0,29,29,32.00589370727539,32.00589370727539,36.3807690715416,36.3807690715416
09/04/2017,55,0,-55,4.709701061248778,-50.29029893875122,24.731183604861304,-30.268816395138696
16/04/2017,-13,55,68,59.25829315185547,72.25829315185547,26.5199678130371,39.5199678130371
23/04/2017,28,-13,-41,57.14271545410156,29.142715454101562,5.10210998022399,-22.89789001977601
30/04/2017,22,28,6,-0.23384135961532596,-22.233841359615326,-16.878796678471,-38.878796678471005
07/05/2017,20,22,2,53.48896026611328,33.48896026611328,33.1499792943475,13.149979294347503
14/05/2017,25,20,-5,-2.903862476348877,-27.903862476348877,21.7467259986757,-3.2532740013243
21/05/2017,11,25,14,28.928058624267575,17.928058624267575,30.185790363893197,19.185790363893197
28/05/2017,31,11,-20,16.071876525878903,-14.928123474121097,18.4611883258368,-12.538811674163199
04/06/2017,16,31,15,37.27317428588867,21.273174285888672,30.403135169889698,14.403135169889698
11/06/2017,18,16,-2,22.163803100585934,4.163803100585934,21.707113436228198,3.707113436228198
18/06/2017,9,18,9,25.44598197937012,16.44598197937012,18.4403208178769,9.440320817876898
25/06/2017,8,9,1,14.682092666625975,6.682092666625975,11.2306803391292,3.2306803391292007
02/07/2017,17,8,-9,16.051263809204098,-0.948736190795902,-21.9087820416091,-38.9087820416091
09/07/2017,18,17,-1,29.38172149658203,11.381721496582031,4.2429649769465,-13.7570350230535
16/07/2017,15,18,3,29.43622970581055,14.43622970581055,11.654034064163199,-3.3459659358368015
23/07/2017,0,15,15,22.32651901245117,22.32651901245117,21.3825699240932,21.3825699240932
30/07/2017,27,0,-27,13.491744041442873,-13.508255958557127,2.7050414051362597,-24.29495859486374
06/08/2017,20,27,7,32.694385528564446,12.694385528564446,-1.3955794816253897,-21.39557948162539
13/08/2017,18,20,2,41.26543045043945,23.265430450439453,6.1445016019651,-11.8554983980349
20/08/2017,9,18,9,32.45214080810547,23.45214080810547,8.89804570723875,-0.10195429276124912
27/08/2017,-19,9,28,13.862530708312988,32.86253070831299,9.92892092912984,28.928920929129838
03/09/2017,-6,-19,-13,52.66552734375,58.66552734375,11.0655981711188,17.0655981711188
10/09/2017,17,-6,-23,-28.03849792480469,-45.03849792480469,9.32254527638586,-7.67745472361414
17/09/2017,12,17,5,50.767127990722656,38.767127990722656,9.91159574986087,-2.0884042501391296
24/09/2017,14,12,-2,11.919878005981445,-2.0801219940185547,10.4686549614256,-3.5313450385744005
01/10/2017,9,14,5,23.166282653808594,14.166282653808594,9.482275408359788,0.4822754083597882
08/10/2017,6,9,3,12.05293083190918,6.05293083190918,11.459412314016099,5.459412314016099
15/10/2017,12,6,-6,17.464384078979492,5.464384078979492,12.4651320643825,0.4651320643824999
22/10/2017,5,12,7,17.138771057128903,12.138771057128903,9.78772549965465,4.78772549965465
29/10/2017,3,5,2,17.767057418823242,14.767057418823242,8.08029454260099,5.08029454260099
05/11/2017,6,3,-3,18.778200149536133,12.778200149536133,12.9220786875897,6.9220786875897
12/11/2017,11,6,-5,20.9597282409668,9.9597282409668,6.96349175114938,-4.03650824885062
19/11/2017,69,11,-58,20.43003463745117,-48.56996536254883,7.15030208060616,-61.84969791939384
26/11/2017,-12,69,81,90.12483215332031,102.12483215332031,31.650581713134603,43.6505817131346
03/12/2017,24,-12,-36,49.81871032714844,25.818710327148438,13.1661128575977,-10.8338871424023
10/12/2017,8,24,16,7.120335102081299,-0.8796648979187012,14.9432590228864,6.9432590228864
17/12/2017,-49,8,57,30.240020751953125,79.24002075195312,13.9040809592783,62.9040809592783
24/12/2017,3,-49,-52,36.00717544555664,33.00717544555664,5.82238045658367,2.8223804565836703
