Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
01/01/2017,1,7,6,25.42230224609375,24.42230224609375,38.3988206841166,37.3988206841166
08/01/2017,6,5,-1,6.003486156463622,0.0034861564636221587,8.07961503842206,2.0796150384220606
15/01/2017,6,1,-5,4.9503021240234375,-1.0496978759765625,-20.6274724460138,-26.6274724460138
22/01/2017,13,6,-7,2.508928775787353,-10.491071224212646,-45.2058383658547,-58.2058383658547
29/01/2017,2,6,4,7.795052528381348,5.795052528381348,-57.492676718148005,-59.492676718148005
05/02/2017,4,13,9,8.139111518859862,4.1391115188598615,-26.185469393468498,-30.185469393468498
12/02/2017,4,2,-2,10.727950096130373,6.727950096130373,5.34982551884782,1.3498255188478199
19/02/2017,5,4,-1,4.2737441062927255,-0.7262558937072745,0.19030894902516599,-4.809691050974834
26/02/2017,2,4,2,7.66325569152832,5.66325569152832,-13.623157863205199,-15.623157863205199
05/03/2017,-1,5,6,5.7111454010009775,6.7111454010009775,-14.7266010158694,-13.7266010158694
12/03/2017,4,2,-2,6.766968250274657,2.7669682502746573,-6.64899026528695,-10.648990265286951
19/03/2017,1,-1,-2,6.375716209411621,5.375716209411621,-10.115425868990199,-11.115425868990199
26/03/2017,2,4,2,4.14813232421875,2.14813232421875,-0.380980260153315,-2.380980260153315
02/04/2017,0,1,1,4.443653583526611,4.443653583526611,-6.46680843986593,-6.46680843986593
09/04/2017,7,2,-5,1.4924368858337402,-5.50756311416626,-6.154222822482611,-13.15422282248261
16/04/2017,6,0,-6,4.682485103607178,-1.3175148963928223,-0.400377281709801,-6.400377281709801
23/04/2017,1,7,6,4.6621503829956055,3.6621503829956055,-2.35924120902195,-3.35924120902195
30/04/2017,3,6,3,9.610864639282227,6.610864639282227,-1.3083656017271201,-4.30836560172712
07/05/2017,1,1,0,3.704697847366333,2.704697847366333,-2.55908576440996,-3.55908576440996
14/05/2017,2,3,1,4.431769847869873,2.431769847869873,-2.36595629010992,-4.36595629010992
21/05/2017,7,1,-6,5.405959129333496,-1.594040870666504,-3.74253853966368,-10.74253853966368
28/05/2017,-6,2,8,2.9568533897399902,8.95685338973999,-1.51391573116125,4.48608426883875
04/06/2017,2,7,5,0.7628656625747681,-1.237134337425232,-2.09917435598356,-4.0991743559835605
11/06/2017,0,-6,-6,1.8494127988815308,1.8494127988815308,1.3861471701659298,1.3861471701659298
18/06/2017,3,2,-1,3.1227600574493413,0.12276005744934126,0.0661914001318529,-2.933808599868147
25/06/2017,-6,0,6,3.6339414119720463,9.633941411972046,4.1826396966701,10.182639696670101
02/07/2017,4,3,-1,-0.2125464379787445,-4.2125464379787445,1.64092205139841,-2.3590779486015903
09/07/2017,1,-6,-7,0.5335971117019653,-0.46640288829803467,-0.241699433486918,-1.241699433486918
16/07/2017,4,4,0,0.5058236122131348,-3.4941763877868652,1.18712933037077,-2.81287066962923
23/07/2017,0,1,1,0.9744028449058532,0.9744028449058532,-4.86436207561471,-4.86436207561471
30/07/2017,1,4,3,0.2727980613708496,-0.7272019386291504,-2.64721487026759,-3.64721487026759
06/08/2017,3,0,-3,0.6940275430679321,-2.305972456932068,-4.67530919186279,-7.67530919186279
13/08/2017,3,1,-2,0.7257430553436279,-2.274256944656372,1.3805497580497101,-1.6194502419502899
20/08/2017,0,3,3,0.8847628831863403,0.8847628831863403,-3.88383763366265,-3.88383763366265
27/08/2017,-1,3,4,1.1488631963729858,2.148863196372986,-3.5450796124906496,-2.5450796124906496
03/09/2017,-5,0,5,3.131278276443481,8.131278276443481,-2.6598237547428503,2.3401762452571497
10/09/2017,6,-1,-7,0.4914089441299439,-5.508591055870056,0.0526513402787037,-5.947348659721296
17/09/2017,1,-5,-6,1.1008776426315308,0.10087764263153076,-0.0676193955313303,-1.0676193955313302
24/09/2017,4,6,2,0.7432030439376831,-3.256796956062317,-1.52263833566474,-5.52263833566474
01/10/2017,1,1,0,1.5217539072036743,0.5217539072036743,-0.393160046262464,-1.393160046262464
08/10/2017,1,4,3,2.5317254066467285,1.5317254066467285,-1.4976190674879302,-2.49761906748793
15/10/2017,2,1,-1,1.699625015258789,-0.30037498474121094,-0.8450163573407479,-2.845016357340748
22/10/2017,-2,1,3,1.668128490447998,3.668128490447998,-0.8195068874055078,1.1804931125944922
29/10/2017,0,2,2,1.494070291519165,1.494070291519165,1.4208723492367,1.4208723492367
05/11/2017,2,-2,-4,-0.0028139054775238037,-2.002813905477524,0.900915124477488,-1.099084875522512
12/11/2017,6,0,-6,1.264193415641785,-4.735806584358215,0.827932467520821,-5.172067532479179
19/11/2017,-1,2,3,0.9049453139305116,1.9049453139305115,0.6336791562451171,1.6336791562451172
26/11/2017,-1,6,7,0.7402951121330261,1.7402951121330261,0.497156734087612,1.497156734087612
03/12/2017,2,-1,-3,1.8856973648071291,-0.11430263519287087,1.5010963346080601,-0.49890366539193987
10/12/2017,2,-1,-3,3.209632158279419,1.209632158279419,0.0361124956835839,-1.9638875043164161
17/12/2017,-1,2,3,2.3584649562835693,3.3584649562835693,1.5728740601935403,2.5728740601935405
24/12/2017,2,2,0,0.5459596514701843,-1.4540403485298157,1.3547820660153898,-0.6452179339846102
