Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
01/01/2017,12,85,73,80.9975357055664,68.9975357055664,93.19558157422442,81.19558157422442
08/01/2017,15,26,11,27.425764083862305,12.425764083862305,69.6974510055079,54.6974510055079
15/01/2017,34,20,-14,28.724348068237305,-5.275651931762695,63.862465151993106,29.862465151993106
22/01/2017,44,12,-32,-7.808541297912598,-51.8085412979126,34.3879330014472,-9.612066998552798
29/01/2017,57,15,-42,9.873337745666504,-47.126662254333496,43.602813653347596,-13.397186346652404
05/02/2017,52,34,-18,26.89282035827637,-25.10717964172363,54.9536777089326,2.9536777089326023
12/02/2017,45,44,-1,46.52106094360352,1.5210609436035227,55.275088214537796,10.275088214537796
19/02/2017,35,57,22,63.35830688476562,28.358306884765618,65.1859500234131,30.1859500234131
26/02/2017,91,52,-39,55.85704803466797,-35.14295196533203,108.042584434655,17.042584434654998
05/03/2017,17,45,28,46.91768264770508,29.917682647705078,53.830188679104204,36.830188679104204
12/03/2017,29,35,6,30.066104888916016,1.0661048889160156,79.7612014604622,50.7612014604622
19/03/2017,26,91,65,79.30001068115234,53.300010681152344,154.365042439685,128.365042439685
26/03/2017,29,17,-12,24.140300750732425,-4.859699249267575,119.132990550391,90.132990550391
02/04/2017,0,29,29,41.1859016418457,41.1859016418457,-52.09639185673429,-52.09639185673429
09/04/2017,55,26,-29,0.5992296934127808,-54.40077030658722,23.5823826752171,-31.4176173247829
16/04/2017,-13,29,42,39.87190628051758,52.87190628051758,-50.3960744179974,-37.3960744179974
23/04/2017,28,0,-28,7.8714919090271,-20.1285080909729,-49.330455668380004,-77.33045566838001
30/04/2017,22,55,33,64.80915832519531,42.80915832519531,-15.933053605929699,-37.9330536059297
07/05/2017,20,-13,-33,41.43352890014648,21.433528900146477,-9.727991900594619,-29.727991900594617
14/05/2017,25,28,3,18.84489250183105,-6.155107498168949,-14.5529209036113,-39.5529209036113
21/05/2017,11,22,11,7.52232551574707,-3.4776744842529297,4.14565701485672,-6.85434298514328
28/05/2017,31,20,-11,-12.204800605773926,-43.204800605773926,31.5871752217358,0.5871752217358015
04/06/2017,16,25,9,30.94772529602051,14.947725296020511,47.61284458167629,31.612844581676292
11/06/2017,18,11,-7,23.10513687133789,5.105136871337891,24.8903918287103,6.8903918287103
18/06/2017,9,31,22,46.98149108886719,37.98149108886719,52.9814381776496,43.9814381776496
25/06/2017,8,16,8,22.75555229187012,14.75555229187012,30.459917268810898,22.459917268810898
02/07/2017,17,18,1,35.86859893798828,18.86859893798828,-76.7336083441712,-93.7336083441712
09/07/2017,18,9,-9,14.527393341064453,-3.472606658935547,-2.18515942252668,-20.18515942252668
16/07/2017,15,8,-7,22.19383430480957,7.19383430480957,-10.218921683388901,-25.2189216833889
23/07/2017,0,17,17,32.40399169921875,32.40399169921875,14.2325452295633,14.2325452295633
30/07/2017,27,18,-9,30.59821128845215,3.5982112884521484,-0.702481413692084,-27.702481413692084
06/08/2017,20,15,-5,29.335020065307614,9.335020065307614,0.508089051472382,-19.491910948527618
13/08/2017,18,0,-18,18.07958030700684,0.07958030700683949,-1.2127147593528602,-19.21271475935286
20/08/2017,9,27,18,49.66651153564453,40.66651153564453,1.41327745045216,-7.58672254954784
27/08/2017,-19,20,39,35.496734619140625,54.496734619140625,5.759463966175491,24.759463966175492
03/09/2017,-6,18,24,42.513580322265625,48.513580322265625,7.63185795017483,13.63185795017483
10/09/2017,17,9,-8,15.275689125061035,-1.7243108749389648,17.4123927056418,0.41239270564179975
17/09/2017,12,-19,-31,46.142921447753906,34.142921447753906,7.60544174290804,-4.39455825709196
24/09/2017,14,-6,-20,-57.54930114746094,-71.54930114746094,8.666811588508741,-5.333188411491259
01/10/2017,9,17,8,36.6025619506836,27.6025619506836,13.208758891557801,4.208758891557801
08/10/2017,6,12,6,-33.055389404296875,-39.055389404296875,10.157017733778801,4.157017733778801
15/10/2017,12,14,2,25.03971862792969,13.039718627929691,8.506972446317139,-3.493027553682861
22/10/2017,5,9,4,16.647863388061527,11.647863388061527,12.365915812156501,7.365915812156501
29/10/2017,3,6,3,16.042760848999027,13.042760848999027,8.8729152714856,5.872915271485599
05/11/2017,6,12,6,16.717275619506836,10.717275619506836,7.85788229240472,1.85788229240472
12/11/2017,11,5,-6,8.9249849319458,-2.075015068054199,12.214553513247699,1.214553513247699
19/11/2017,69,3,-66,14.076281547546387,-54.92371845245361,8.63754714405181,-60.36245285594819
26/11/2017,-12,6,18,16.60032844543457,28.60032844543457,4.326380723434,16.326380723434
03/12/2017,24,11,-13,27.50638008117676,3.5063800811767614,7.725643620376821,-16.27435637962318
10/12/2017,8,69,61,129.07695007324222,121.07695007324222,19.0536179114882,11.0536179114882
17/12/2017,-49,-12,37,41.03604507446289,90.03604507446289,13.4530454971417,62.4530454971417
24/12/2017,3,24,21,3.781166315078736,0.7811663150787358,15.3199799848985,12.3199799848985
