Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
01/01/2017,2,20,18,18.534765243530273,16.534765243530273,16.2845248786129,14.284524878612899
08/01/2017,5,2,-3,9.814200401306152,4.814200401306152,-1.851508050035,-6.851508050035
15/01/2017,6,5,-1,5.06536865234375,-0.93463134765625,-0.273357191774808,-6.273357191774808
22/01/2017,13,6,-7,4.8230977058410645,-8.176902294158936,-6.625521913802401,-19.6255219138024
29/01/2017,6,13,7,11.519240379333494,5.519240379333494,0.58804265287929,-5.41195734712071
05/02/2017,5,6,1,9.201858520507812,4.2018585205078125,-3.60875073376639,-8.60875073376639
12/02/2017,9,5,-4,6.562675952911378,-2.437324047088622,-1.66371495484792,-10.66371495484792
19/02/2017,8,9,1,7.950000762939452,-0.04999923706054776,4.20645044991855,-3.7935495500814502
26/02/2017,10,8,-2,10.61678695678711,0.6167869567871094,9.95502631764995,-0.044973682350050836
05/03/2017,5,10,5,12.025792121887207,7.025792121887207,8.48686788438056,3.48686788438056
12/03/2017,4,5,1,8.679778099060059,4.679778099060059,1.81211898974558,-2.18788101025442
19/03/2017,5,4,-1,7.587214946746826,2.587214946746826,-7.5596826211516905,-12.55968262115169
26/03/2017,5,5,0,8.138132095336914,3.138132095336914,-9.049602585858448,-14.049602585858448
02/04/2017,0,5,5,8.467077255249022,8.467077255249022,-10.1881331365844,-10.1881331365844
09/04/2017,8,0,-8,4.853848934173584,-3.146151065826416,-11.6969352228309,-19.696935222830902
16/04/2017,5,8,3,12.073445320129395,7.0734453201293945,-10.1132907093111,-15.1132907093111
23/04/2017,3,5,2,10.79275131225586,7.792751312255859,-10.0110181682895,-13.0110181682895
30/04/2017,4,3,-1,5.764336585998535,1.7643365859985352,10.8378585951105,6.8378585951105
07/05/2017,2,4,2,4.81920337677002,2.8192033767700204,9.551679166794859,7.551679166794859
14/05/2017,5,2,-3,5.738945960998535,0.7389459609985352,4.00118493485232,-0.9988150651476797
21/05/2017,8,5,-3,9.487078666687012,1.4870786666870117,-6.5475438583718,-14.5475438583718
28/05/2017,0,8,8,10.465883255004883,10.465883255004883,7.3801038044934595,7.3801038044934595
04/06/2017,6,0,-6,4.12075138092041,-1.8792486190795898,6.87486250710845,0.8748625071084497
11/06/2017,4,6,2,10.460861206054688,6.4608612060546875,-5.35739658450024,-9.35739658450024
18/06/2017,1,4,3,8.029973983764647,7.029973983764647,-2.33312831492083,-3.33312831492083
25/06/2017,-8,1,9,3.0617434978485107,11.06174349784851,-5.39528751609461,2.6047124839053897
02/07/2017,2,-8,-10,9.937845230102539,7.937845230102539,-8.2864245324931,-10.2864245324931
09/07/2017,1,2,1,13.658442497253418,12.658442497253418,2.7594596396481097,1.7594596396481097
16/07/2017,1,1,0,16.130615234375,15.130615234375,-5.69125596831375,-6.69125596831375
23/07/2017,0,1,1,2.269230604171753,2.269230604171753,-5.00034715357067,-5.00034715357067
30/07/2017,1,0,-1,4.16782283782959,3.16782283782959,-0.334876951059295,-1.334876951059295
06/08/2017,1,1,0,4.204695224761963,3.204695224761963,-2.39520024847611,-3.39520024847611
13/08/2017,4,1,-3,5.681108951568604,1.6811089515686044,-1.46919167378982,-5.46919167378982
20/08/2017,2,4,2,1.5343215465545654,-0.46567845344543457,-0.7876103792922751,-2.787610379292275
27/08/2017,-16,2,18,2.193013906478882,18.193013906478882,-0.316881592796883,15.683118407203118
03/09/2017,-1,-16,-15,15.347379684448242,16.347379684448242,0.0131494097172968,1.0131494097172968
10/09/2017,14,-1,-15,8.627923965454103,-5.372076034545897,0.27450738001227,-13.72549261998773
17/09/2017,-1,14,15,8.01502513885498,9.01502513885498,2.1481242886581002,3.1481242886581002
24/09/2017,3,-1,-4,0.7821121215820312,-2.2178878784179688,-6.104257612971881,-9.104257612971882
01/10/2017,3,3,0,6.306498050689697,3.3064980506896973,5.625840465815901,2.6258404658159007
08/10/2017,2,3,1,19.649641036987305,17.649641036987305,4.59231139506389,2.5923113950638896
15/10/2017,2,2,0,-2.6819801330566406,-4.681980133056641,3.83992662070598,1.8399266207059801
22/10/2017,-4,2,6,-1.6797431707382202,2.32025682926178,0.25769816742995,4.25769816742995
29/10/2017,0,-4,-4,2.6228065490722656,2.6228065490722656,-1.80471504448121,-1.80471504448121
05/11/2017,3,0,-3,0.6815420389175415,-2.3184579610824585,-0.23100671511139803,-3.231006715111398
12/11/2017,8,3,-5,3.0249967575073238,-4.975003242492676,1.79386527359314,-6.2061347264068605
19/11/2017,4,8,4,3.066748142242432,-0.9332518577575679,2.36128893945197,-1.63871106054803
26/11/2017,-3,4,7,-3.4224510192871094,-0.4224510192871094,4.61617857713261,7.61617857713261
03/12/2017,7,-3,-10,2.583737134933472,-4.416262865066528,-0.40526006540248205,-7.405260065402482
10/12/2017,4,7,3,6.12246561050415,2.1224656105041504,4.04940469263045,0.04940469263044989
17/12/2017,-1,4,5,0.9405100345611572,1.9405100345611572,2.6818779874759,3.6818779874759
24/12/2017,-5,-1,4,0.1740092635154724,5.174009263515472,2.4061690421180097,7.40616904211801
