"","x"
"1",5.08993147272068
"2",-5.36307501861242
"3",34.5410511448861
"4",-15.7176270971304
"5",45.5820697774143
"6",31.5607855473623
"7",12.3523175927048
"8",31.6771360448417
"9",61.1722207406236
"10",53.1600071506884
"11",84.6343920724671
"12",-20.1104377856921
"13",41.5579103213456
"14",36.9364952430614
"15",98.7746126674147
"16",68.5199430510915
"17",5.7897808179052
"18",24.2040588226989
"19",-6.45943347455817
"20",24.7441337281799
"21",21.2183699438621
"22",27.1124650544092
"23",17.5801026379685
"24",30.70426943419
"25",14.077266973237
"26",11.852237849542
"27",8.51905452435719
"28",4.9733583411776
"29",6.97481369379957
"30",-9.66696849229323
"31",-6.2453388203035
"32",-13.8842829227007
"33",-12.6241642000102
"34",7.6226524785363
"35",4.99871282128405
"36",-11.5391851202624
"37",-9.16410631332963
"38",-18.6886491873749
"39",-22.2608382126788
"40",-8.68220596118489
"41",8.24631204721474
"42",2.9830589886053
"43",-12.5424114909737
"44",-1.94370842701541
"45",6.30627393534422
"46",4.72524494926552
"47",-1.61021626115575
"48",-2.11697143397967
"49",24.0817440212783
"50",-14.5339922769944
"51",10.424235965162
"52",3.30396148574283
