,Observerd,LSTM-NN
0,0.047683192866594344,1.1593772172927856
1,0.0,0.8467079997062683
2,0.0,0.7062413096427917
3,0.09536638573318869,0.23717960715293884
4,0.047683192866594344,0.16654133796691895
5,0.047683192866594344,0.2039252519607544
6,0.0,0.2477528154850006
7,0.09536638573318869,0.18743307888507843
8,0.0,0.19991552829742432
9,0.047683192866594344,0.22473561763763428
10,0.0,0.2454051673412323
11,0.09536638573318869,0.16045764088630676
12,0.0,0.24708610773086548
13,0.09536638573318869,0.2069549262523651
14,0.0,0.2259196937084198
15,0.0,0.19225585460662842
16,0.0,0.11253976821899414
17,0.0,0.009953141212463379
18,0.0,0.021842151880264282
19,0.0,-0.005028367042541504
20,0.0,0.05411145091056824
21,0.0,0.02002716064453125
22,0.0,0.014102965593338013
23,0.0,0.022029608488082886
24,0.0,-0.018986254930496216
25,0.0,0.004490792751312256
26,0.0,0.01605445146560669
27,0.047683192866594344,-0.0053060054779052734
28,0.0,0.010718077421188354
29,0.0,5.009770393371582e-05
30,0.0,0.02828127145767212
31,0.14304957859978304,-0.034532248973846436
32,0.0,0.04053419828414917
33,0.0,0.03183186054229736
34,0.0,0.05892056226730347
35,0.0,-0.036670565605163574
36,0.0,-0.04199671745300293
37,0.0,-0.03737354278564453
38,0.0,-0.05234399437904358
39,0.0,-0.03916525840759277
40,0.0,-0.06225517392158508
41,0.0,-0.06344160437583923
42,0.0,-0.06207790970802307
43,0.0,-0.0710669457912445
44,0.0,-0.07220801711082458
45,0.0,-0.0763295590877533
46,0.0,-0.06985053420066833
47,0.0,-0.07064312696456909
48,0.0,-0.06783473491668701
49,0.0,-0.07124286890029907
50,0.0,-0.07208231091499329
51,0.0,-0.07624086737632751
