,Observerd,LSTM-NN
0,0.047683192866594344,1.873366355895996
1,0.0,1.8604493141174316
2,0.0,0.9729788899421692
3,0.09536638573318869,0.7626553773880005
4,0.047683192866594344,0.42525139451026917
5,0.047683192866594344,0.14908933639526367
6,0.0,0.2910526394844055
7,0.09536638573318869,0.36432695388793945
8,0.0,0.2154143750667572
9,0.047683192866594344,0.17718079686164856
10,0.0,0.5346699953079224
11,0.09536638573318869,0.1102837324142456
12,0.0,0.06698274612426758
13,0.09536638573318869,0.4934437870979309
14,0.0,0.27101609110832214
15,0.0,0.023305237293243408
16,0.0,0.060957103967666626
17,0.0,-0.0587601363658905
18,0.0,0.04952096939086914
19,0.0,-0.10908481478691101
20,0.0,-0.07295212149620056
21,0.0,0.15840226411819458
22,0.0,-0.15668219327926636
23,0.0,-0.12879690527915955
24,0.0,0.016530007123947144
25,0.0,-0.08072882890701294
26,0.0,0.018018752336502075
27,0.047683192866594344,-0.08449748158454895
28,0.0,-0.0636519193649292
29,0.0,-0.1083313524723053
30,0.0,0.07747098803520203
31,0.14304957859978304,-0.09083661437034607
32,0.0,-0.11741176247596741
33,0.0,0.0342007577419281
34,0.0,0.016607671976089478
35,0.0,-0.05861577391624451
36,0.0,-0.12327611446380615
37,0.0,-0.01817813515663147
38,0.0,-0.09945371747016907
39,0.0,-0.15334990620613098
40,0.0,-0.09373942017555237
41,0.0,-0.12868714332580566
42,0.0,-0.10751363635063171
43,0.0,-0.1267796754837036
44,0.0,-0.14221632480621338
45,0.0,-0.13742268085479736
46,0.0,-0.1056450605392456
47,0.0,-0.10685744881629944
48,0.0,-0.12622809410095215
49,0.0,-0.12690991163253784
50,0.0,-0.11534997820854187
51,0.0,-0.128612220287323
