,Observerd,LSTM-NN
0,0.047683192866594344,2.1389074325561523
1,0.0,2.053514242172241
2,0.0,1.4651931524276733
3,0.09536638573318869,1.1072840690612793
4,0.047683192866594344,0.7775696516036987
5,0.047683192866594344,0.5521275997161865
6,0.0,0.57520592212677
7,0.09536638573318869,0.611359715461731
8,0.0,0.6548656225204468
9,0.047683192866594344,0.5166146755218506
10,0.0,0.5214783549308777
11,0.09536638573318869,0.6968655586242676
12,0.0,0.5470452308654785
13,0.09536638573318869,0.34941256046295166
14,0.0,0.655472993850708
15,0.0,0.552239179611206
16,0.0,0.4134015440940857
17,0.0,0.2999884784221649
18,0.0,0.15263977646827698
19,0.0,0.14539995789527893
20,0.0,0.09001216292381287
21,0.0,0.06006541848182678
22,0.0,0.24178799986839294
23,0.0,0.06264305114746094
24,0.0,0.020286858081817627
25,0.0,0.09332352876663208
26,0.0,0.023430168628692627
27,0.047683192866594344,0.0958886444568634
28,0.0,0.06259718537330627
29,0.0,0.03147757053375244
30,0.0,0.030039280652999878
31,0.14304957859978304,0.09484550356864929
32,0.0,0.03622826933860779
33,0.0,-0.041718244552612305
34,0.0,0.14437493681907654
35,0.0,0.05758225917816162
36,0.0,0.0028733015060424805
37,0.0,-0.05813455581665039
38,0.0,0.014271259307861328
39,0.0,-0.01815447211265564
40,0.0,-0.059485405683517456
41,0.0,-0.0267353355884552
42,0.0,-0.06160113215446472
43,0.0,-0.05116218328475952
44,0.0,-0.06100460886955261
45,0.0,-0.0774182379245758
46,0.0,-0.08003923296928406
47,0.0,-0.06590178608894348
48,0.0,-0.059666842222213745
49,0.0,-0.06726029515266418
50,0.0,-0.06707897782325745
51,0.0,-0.06609475612640381
