,Observerd,LSTM-NN
0,-0.01159021529191372,0.2381426990032196
1,0.005006784249009633,0.2592800259590149
2,0.02160378379215053,0.22693997621536255
3,0.03820078332198615,0.16777464747428894
4,0.05479778287843232,0.31341657042503357
5,0.06977199497610216,0.23224371671676636
6,0.07500948245416673,0.14576426148414612
7,0.07862418249563043,0.2775822877883911
8,0.08020451900222965,0.2854829430580139
9,0.06957867418876464,0.2657009959220886
10,0.05691846581825967,0.20148372650146484
11,0.053958901019907676,0.25437694787979126
12,0.06069997974935772,0.11643514037132263
13,0.06393305510653917,0.0779159665107727
14,0.04611811007488081,0.14642292261123657
15,0.02479516167095385,0.10952126979827881
16,0.0034722132559391575,0.1200408935546875
17,-0.0040088321961085326,0.10518538951873779
18,0.0023520253125932336,0.09473136067390442
19,0.008712882823512546,0.1345999538898468
20,0.015073740332214314,0.1435747742652893
21,0.021434597840916083,0.11014533042907715
22,0.01902365622507892,0.12831240892410278
23,0.007840915480267753,0.14505380392074585
24,-0.003341825262325871,0.1527012288570404
25,-0.014524566007137044,0.10645440220832825
26,-0.025707306747513117,0.07610365748405457
27,-0.036890047483454105,0.11633995175361633
28,-0.03453549191165132,0.16849485039710999
29,-0.01864363998553627,0.11718085408210754
30,-0.0027517880638563154,0.18289348483085632
31,0.013140063857823639,0.2664873003959656
32,0.013470504183336523,0.09766307473182678
33,-0.0017604670873176563,0.09993323683738708
34,-0.009327269596499078,0.22123610973358154
35,-0.009229903346425289,0.11353570222854614
36,-0.009132537098569047,0.05879393219947815
37,-0.007712732553634819,0.11783677339553833
38,-0.004970489716057698,0.08910199999809265
39,0.0,0.23145142197608948
40,0.018339970980288528,0.17401090264320374
41,0.03406979945344554,0.38760530948638916
42,0.02076929167280373,0.1689355969429016
43,0.002630394510984909,0.1503191888332367
44,0.010674889509595172,0.2407994270324707
45,0.0376983047249769,0.1801987886428833
46,0.024393020704396817,0.15477097034454346
47,0.019957926030870123,0.21564370393753052
48,0.008870189347053387,0.1203409731388092
49,-0.008870189347053387,0.1966465711593628
50,0.0022175473367633466,0.11841088533401489
51,0.0332632100514502,0.11954250931739807
