,Observerd,LSTM-NN
0,-0.01159021529191372,0.1209738552570343
1,0.005006784249009633,0.11695802211761475
2,0.02160378379215053,0.11977275460958481
3,0.03820078332198615,0.12224119901657104
4,0.05479778287843232,0.12473857402801514
5,0.06977199497610216,0.12730439007282257
6,0.07500948245416673,0.12814730405807495
7,0.07862418249563043,0.12772239744663239
8,0.08020451900222965,0.12679684162139893
9,0.06957867418876464,0.12710505723953247
10,0.05691846581825967,0.1254534125328064
11,0.053958901019907676,0.12474410235881805
12,0.06069997974935772,0.12417098879814148
13,0.06393305510653917,0.12528082728385925
14,0.04611811007488081,0.12641648948192596
15,0.02479516167095385,0.12452739477157593
16,0.0034722132559391575,0.12123245000839233
17,-0.0040088321961085326,0.11881710588932037
18,0.0023520253125932336,0.11847183108329773
19,0.008712882823512546,0.12026555836200714
20,0.015073740332214314,0.12245015799999237
21,0.021434597840916083,0.12270189821720123
22,0.01902365622507892,0.1232033371925354
23,0.007840915480267753,0.1224498525261879
24,-0.003341825262325871,0.12128837406635284
25,-0.014524566007137044,0.11986138671636581
26,-0.025707306747513117,0.11806507408618927
27,-0.036890047483454105,0.11684738099575043
28,-0.03453549191165132,0.1162659078836441
29,-0.01864363998553627,0.11591927707195282
30,-0.0027517880638563154,0.11653807759284973
31,0.013140063857823639,0.12019765377044678
32,0.013470504183336523,0.12236148118972778
33,-0.0017604670873176563,0.12143552303314209
34,-0.009327269596499078,0.11941862106323242
35,-0.009229903346425289,0.11779159307479858
36,-0.009132537098569047,0.11764439940452576
37,-0.007712732553634819,0.11936675012111664
38,-0.004970489716057698,0.1172642856836319
39,0.0,0.11843575537204742
40,0.018339970980288528,0.1152748167514801
41,0.03406979945344554,0.11775156855583191
42,0.02076929167280373,0.12105406820774078
43,0.002630394510984909,0.12056438624858856
44,0.010674889509595172,0.11695987731218338
45,0.0376983047249769,0.11686748266220093
46,0.024393020704396817,0.11970603466033936
47,0.019957926030870123,0.12084335833787918
48,0.008870189347053387,0.1177954375743866
49,-0.008870189347053387,0.1168031096458435
50,0.0022175473367633466,0.11507505178451538
51,0.0332632100514502,0.11549737304449081
