,Observerd,PREDICTED
0,70.0,9.722923278808594
1,1.0,11.313167572021484
2,0.0,10.624821662902832
3,0.0,25.60801887512207
4,0.0,11.31339168548584
5,1.0,7.305858612060547
6,1.0,15.675536155700684
7,2.0,2.9262194633483887
8,0.0,1.102167010307312
9,1.0,3.349888563156128
10,0.0,1.534544587135315
11,0.0,-0.28932416439056396
12,1.0,5.499141693115234
13,0.0,3.3867990970611572
14,0.0,5.099225044250488
15,0.0,-0.6862571835517883
16,3.0,-3.0391993522644043
17,1.0,3.11049485206604
18,0.0,0.6096935868263245
19,0.0,10.819435119628906
20,0.0,6.477853775024414
21,0.0,3.3182973861694336
22,1.0,4.595734119415283
23,0.0,-1.738943338394165
24,1.0,1.5147626399993896
25,4.0,6.183333873748779
26,0.0,5.2011847496032715
27,0.0,5.079675674438477
28,2.0,-1.100121021270752
29,0.0,-0.0003483332693576813
30,1.0,-2.0622031688690186
31,1.0,2.9184939861297607
32,1.0,6.0844035148620605
33,1.0,5.954692840576172
34,2.0,5.838017463684082
35,1.0,4.327266216278076
36,2.0,3.4691052436828613
37,7.0,3.3339638710021973
38,1.0,3.100233793258667
39,12.0,3.1694350242614746
40,13.0,8.915595054626465
41,15.0,10.337639808654785
42,1.0,12.355087280273438
43,21.0,10.645454406738281
44,5.0,10.451532363891602
45,8.0,8.438756942749023
46,3.0,10.849626541137695
47,5.0,9.62912368774414
48,3.0,6.502217769622803
49,5.0,9.224381446838379
50,3.0,7.125619411468506
51,3.0,8.000732421875
