,Observerd,PREDICTED
0,1.0,6.632565021514893
1,0.0,5.414200782775879
2,0.0,7.565719127655029
3,2.0,7.082582473754883
4,1.0,2.9643821716308594
5,1.0,0.6883091926574707
6,0.0,3.3492698669433594
7,2.0,2.9253487586975098
8,0.0,2.0663201808929443
9,1.0,3.390395164489746
10,0.0,3.402427911758423
11,2.0,2.97481632232666
12,0.0,1.7860510349273682
13,2.0,3.636075973510742
14,0.0,-0.8539899587631226
15,0.0,2.025496244430542
16,0.0,4.679832458496094
17,0.0,1.7363207340240479
18,0.0,-1.276754379272461
19,0.0,1.0869615077972412
20,0.0,0.4032084047794342
21,0.0,1.3938982486724854
22,0.0,-0.7038212418556213
23,0.0,1.7134790420532227
24,0.0,1.951969861984253
25,0.0,-1.8700968027114868
26,0.0,1.6316989660263062
27,1.0,1.9492030143737793
28,0.0,1.5539209842681885
29,0.0,1.9832446575164795
30,0.0,-0.003139495849609375
31,3.0,1.2810783386230469
32,0.0,0.378959983587265
33,0.0,1.5487419366836548
34,0.0,-1.2271722555160522
35,0.0,1.6949857473373413
36,0.0,1.7798280715942383
37,0.0,1.2519173622131348
38,0.0,0.6541828513145447
39,0.0,0.33225217461586
40,0.0,1.2697033882141113
41,0.0,0.12939563393592834
42,0.0,0.9603281021118164
43,0.0,0.9093755483627319
44,0.0,0.9381722211837769
45,0.0,0.761586606502533
46,0.0,0.4667245149612427
47,0.0,0.40422624349594116
48,0.0,0.5336319208145142
49,0.0,0.789113461971283
50,0.0,0.8694469928741455
51,0.0,0.6973521709442139
