"","x"
"1",45.7318019302864
"2",22.851287181912
"3",3.95474650663724
"4",-1.41505327498097
"5",-21.4347718080064
"6",-6.74386338662265
"7",-0.971375304784965
"8",4.66766297750125
"9",-0.0742236545733805
"10",-6.48745488715034
"11",-5.23009685645181
"12",-4.78522380858566
"13",-5.44493150396277
"14",-4.72759226903669
"15",-4.57015106905499
"16",-4.00396020038612
"17",-3.93482998292543
"18",-4.18053120906848
"19",1.45400465546092
"20",2.11754148820718
"21",1.7539362296401
"22",2.3133163361207
"23",0.756896507187385
"24",0.447684189158153
"25",0.911713177397512
"26",1.12421044610726
"27",0.308058339802638
"28",0.463132621242859
"29",0.232424624704539
"30",0.365421223094762
"31",0.609447578370764
"32",0.272367776321877
"33",0.240034447907031
"34",-1.75938474427844
"35",-0.962719674865132
"36",-0.0148802223638242
"37",-3.77382439243696
"38",-1.11533653081572
"39",1.6788528655161
"40",1.40214187666682
"41",1.32053233486622
"42",0.72326759284519
"43",1.49813304489281
"44",2.500123505821
"45",-1.14167414519904
"46",-0.869057467658848
"47",0.899353353439694
"48",-0.37683252043722
"49",0.729493321823064
"50",1.2540425475282
"51",1.36710324144471
"52",1.65629849407591
