"","x"
"1",38.5741311158765
"2",-15.0555598301213
"3",-4.35835343989936
"4",-42.1878999062308
"5",-42.0056469611127
"6",-22.3849408486573
"7",7.12568848779019
"8",-1.82423979271715
"9",-8.20536611115892
"10",5.60449593773577
"11",0.526931080253689
"12",-5.17321316906242
"13",0.995565363196133
"14",-3.03037627336005
"15",-3.87455486610816
"16",3.88764050824254
"17",0.827943356444933
"18",-1.02141024994576
"19",-0.622407358521912
"20",-1.77221078252738
"21",2.34937162975271
"22",4.91295876140322
"23",-3.25045638314954
"24",1.4715278048165
"25",-3.14018862860203
"26",0.664256081768728
"27",0.41549029308164
"28",0.894988320749476
"29",0.50201817760145
"30",-3.93593051483604
"31",-4.0829858414014
"32",-3.99459588167439
"33",-0.516633298355233
"34",-2.80514055786224
"35",-2.95804985715868
"36",-2.27121875216797
"37",5.04938512798815
"38",1.27262670416417
"39",-1.94049500027246
"40",-1.9830740591231
"41",-1.35220183779545
"42",-0.89455593423512
"43",-0.374029124053537
"44",0.909762226212266
"45",0.910565062751288
"46",2.59922735671831
"47",1.80976148372937
"48",0.603022703800746
"49",0.0305741164711613
"50",1.2996195878935
"51",1.19945445757574
"52",0.26965677619955
