,Observerd,PREDICTED
0,1.0,1.5952788591384888
1,6.0,11.211954116821289
2,6.0,2.7787764072418213
3,13.0,15.351539611816406
4,2.0,2.038975238800049
5,4.0,4.672222137451172
6,4.0,3.2899723052978516
7,5.0,8.707489967346191
8,2.0,4.76063346862793
9,-1.0,6.784135341644287
10,4.0,2.5883963108062744
11,1.0,4.611567974090576
12,2.0,2.9576845169067383
13,0.0,1.5970745086669922
14,7.0,3.461456537246704
15,6.0,-1.3275115489959717
16,1.0,8.707502365112305
17,3.0,1.0757085084915161
18,1.0,7.193021774291992
19,2.0,-1.4798740148544312
20,7.0,8.140335083007812
21,-6.0,3.2103235721588135
22,2.0,0.1776789128780365
23,0.0,1.741689920425415
24,3.0,0.4838043451309204
25,-6.0,-0.008695689961314201
26,4.0,10.194040298461914
27,1.0,0.16461794078350067
28,4.0,15.797971725463867
29,0.0,-0.11896950006484985
30,1.0,5.302438259124756
31,3.0,0.13511508703231812
32,3.0,6.090875148773193
33,0.0,0.13049626350402832
34,-1.0,0.39168596267700195
35,-5.0,-0.11029002815485
36,6.0,4.645175933837891
37,1.0,2.0181281566619873
38,4.0,3.9698002338409424
39,1.0,-1.2859740257263184
40,1.0,0.18662452697753906
41,2.0,1.0710824728012085
42,-2.0,8.338753700256348
43,0.0,0.2943686842918396
44,2.0,6.349452018737793
45,6.0,3.0951132774353027
46,-1.0,0.1269965022802353
47,-1.0,7.6154704093933105
48,2.0,-0.4376586079597473
49,2.0,1.451431393623352
50,-1.0,2.631891965866089
51,2.0,1.3889167308807373
