,Observerd,PREDICTED
0,0.0,5.772628307342529
1,1.0,4.665217876434326
2,0.0,2.9425315856933594
3,5.0,3.220733404159546
4,2.0,3.8036179542541504
5,3.0,3.686370849609375
6,1.0,3.320319652557373
7,4.0,3.4398486614227295
8,1.0,3.7919728755950928
9,3.0,2.9529409408569336
10,0.0,1.9303133487701416
11,4.0,3.1935641765594482
12,0.0,2.0590322017669678
13,0.0,1.4661890268325806
14,3.0,1.5745863914489746
15,0.0,7.836027145385742
16,0.0,0.7713292837142944
17,0.0,1.5622538328170776
18,0.0,1.3625177145004272
19,1.0,1.3939505815505981
20,6.0,1.8267074823379517
21,-5.0,3.9193997383117676
22,1.0,1.3584327697753906
23,4.0,4.500061988830566
24,5.0,22.47605323791504
25,-13.0,0.640845775604248
26,2.0,6.423126697540283
27,0.0,7.23201847076416
28,3.0,5.325189590454102
29,0.0,1.7197874784469604
30,0.0,1.5291982889175415
31,2.0,1.2406634092330933
32,0.0,1.020302176475525
33,1.0,1.3006024360656738
34,-3.0,1.2100677490234375
35,20.0,0.8233569860458374
36,-16.0,0.8938067555427551
37,0.0,7.827147960662842
38,0.0,3.9953343868255615
39,0.0,4.6961188316345215
40,0.0,1.2372527122497559
41,0.0,3.193310499191284
42,0.0,3.391282558441162
43,0.0,3.1870715618133545
44,0.0,3.233022451400757
45,2.0,2.4591782093048096
46,-2.0,3.5084967613220215
47,0.0,2.196091413497925
48,1.0,2.4444758892059326
49,4.0,3.2154417037963867
50,4.0,1.2781387567520142
51,3.0,0.7747242450714111
