"","x"
"1",1.45461567758499
"2",169.620138319589
"3",274.364287091982
"4",104.661594382953
"5",-18.3379045019355
"6",42.4288771960737
"7",3.60580886217105
"8",5.83017966671237
"9",-3.73788626629824
"10",-11.9617585164552
"11",96.1589336338948
"12",102.484754814637
"13",103.9284453951
"14",19.7466821478293
"15",70.0528914617567
"16",166.835955409964
"17",135.118391469865
"18",295.037238927758
"19",218.358528945703
"20",184.738449321819
"21",202.230445685501
"22",225.374149433876
"23",86.5904492189689
"24",23.0385590069103
"25",10.0155534774801
"26",-17.4303855821351
"27",145.568233326798
"28",1.71100602446628
"29",-9.07671584335268
"30",15.5552753794221
"31",35.667022251139
"32",169.028221851708
"33",32.9050335634588
"34",32.3605915677716
"35",50.4035017989036
"36",59.7853499053654
"37",58.7138735720345
"38",59.7514512754403
"39",59.0694078691347
"40",33.6648959959783
"41",-9.58981281292928
"42",-4.53001235256531
"43",55.1767455492922
"44",89.420324632104
"45",53.1380112616241
"46",62.8664933531
"47",69.234174670035
"48",56.7491069449249
"49",62.333087078107
"50",60.623574835021
"51",56.3524489800357
"52",56.3654182248737
