"","x"
"1",20.6080594081031
"2",16.3216298552932
"3",-10.4451229725113
"4",-7.12738073196966
"5",-8.60166654669283
"6",4.97250014829527
"7",1.1692606412326
"8",0.202438050686934
"9",9.43209600025242
"10",5.30749652601253
"11",7.44342980960013
"12",-13.7977394284205
"13",-17.7258222393239
"14",-20.1161088954694
"15",-17.9332229053822
"16",-26.3873237446199
"17",-18.5961567875291
"18",13.1159388440544
"19",10.1027904627525
"20",5.05586457353832
"21",-17.1930582682917
"22",6.1914486436526
"23",10.1691663893519
"24",-10.3711422498069
"25",-9.81611060137158
"26",-4.52626218638375
"27",-6.98852095454441
"28",-11.0942120594867
"29",-9.00602737095807
"30",-7.25044463709243
"31",-3.29033568819086
"32",-1.69278918687493
"33",-3.54868863142873
"34",-4.45469129300424
"35",2.84828308053116
"36",0.42248816278958
"37",0.432851445439849
"38",1.02026445943602
"39",-6.41855641335557
"40",5.15006919358027
"41",4.50152687117419
"42",4.56831821487563
"43",-0.810539623438604
"44",0.218433198431075
"45",-0.305871925295229
"46",0.389494068843883
"47",-0.395270661856793
"48",2.2972584136085
"49",4.74875882659427
"50",2.62353754624296
"51",2.47824403817644
"52",2.71687175254784
