"","x"
"1",51.0644095100879
"2",1.15418459292339
"3",47.6087197932511
"4",-42.0677379841079
"5",-29.4652866882079
"6",18.9053040345597
"7",18.1356046141887
"8",10.9066530617112
"9",-16.5062869273746
"10",-17.8101297816343
"11",-20.3207235806492
"12",3.8466822889575
"13",2.60528902709398
"14",3.19137064755567
"15",2.01288530372908
"16",2.31572154431986
"17",-0.336825226000214
"18",1.99463534233168
"19",-0.641524777125169
"20",-0.382377731194758
"21",2.85244975554817
"22",0.759378738258192
"23",4.98364417250089
"24",-5.20492811525247
"25",-1.4692998488456
"26",5.76837170826606
"27",2.86707987469329
"28",-10.99596207026
"29",1.14168683671297
"30",-0.274060923191927
"31",1.03049133773526
"32",0.482926951180858
"33",1.43575860373454
"34",0.672672964242375
"35",0.00666775437724981
"36",1.67682093683725
"37",0.0319844212694215
"38",2.85882386540092
"39",-0.233848648767825
"40",0.0407445367732804
"41",-2.44433562638338
"42",-2.082336269597
"43",-2.23697496828191
"44",-2.06476356092182
"45",-1.93490857800952
"46",-0.374321984732513
"47",0.973574541063343
"48",0.18998089107087
"49",0.237256001782431
"50",1.94245372720904
"51",0.926310078225342
"52",0.752684101665088
