"","x"
"1",35.7103185837478
"2",19.090339139403
"3",16.3317257435403
"4",-14.3084718030509
"5",-41.499168010074
"6",-16.5714685207839
"7",-6.00351565936552
"8",1.92252610799991
"9",2.39584601010368
"10",-10.8837909249634
"11",-8.43406075736098
"12",-7.43950705763702
"13",-6.94181556686315
"14",-6.54854172226936
"15",-5.60676361684781
"16",-5.97287950568647
"17",-5.25943818157438
"18",-4.45908039558746
"19",1.28423956180535
"20",2.27164483337449
"21",1.88084642912288
"22",0.906815139599092
"23",1.81356815838293
"24",1.01286505372271
"25",0.887339785621009
"26",0.886302341914122
"27",1.12016994589577
"28",-0.618675184802729
"29",0.231034455397293
"30",0.553101162512792
"31",1.00762737132055
"32",0.814290643185585
"33",-1.3862599298725
"34",-1.53529096061208
"35",0.373484590383921
"36",-0.274477352461939
"37",-3.35834587966338
"38",0.236760089428848
"39",2.0744983234171
"40",1.76423262564643
"41",1.40105031655245
"42",0.723012965052097
"43",0.202739649421362
"44",-0.122837015912074
"45",-1.19556870114848
"46",2.74838903113927
"47",-2.29897089386187
"48",2.35500959247986
"49",0.892458133457456
"50",0.773230826694288
"51",1.26615677896581
"52",-2.21391911314584
