"","x"
"1",29.4221342864437
"2",35.5552931253242
"3",72.2897571284862
"4",32.2321298320549
"5",66.7078724191166
"6",62.9641186377246
"7",78.8067641939884
"8",62.4297162250219
"9",50.8605820361597
"10",80.6927317561337
"11",120.872308711494
"12",80.619041661648
"13",5.00916909022521
"14",37.5561424896953
"15",27.7689194636587
"16",-0.820351199407062
"17",3.84554173665992
"18",-35.9290671241815
"19",2.85944644680901
"20",24.2937763850296
"21",40.105337456961
"22",19.5170113777127
"23",29.2917659481273
"24",36.9002798916021
"25",22.4274960485639
"26",24.668734433836
"27",-59.6927489723648
"28",0.950781078200293
"29",3.9099537325398
"30",18.2451906472704
"31",1.78401807562693
"32",-1.44703337212451
"33",5.46649383516882
"34",9.20480238878773
"35",9.99142880244916
"36",8.2002840500453
"37",11.0694015452704
"38",6.3347829517764
"39",9.02156555602103
"40",11.4681898327001
"41",12.8859224286578
"42",9.42948245374283
"43",9.03572410838011
"44",12.8273392707713
"45",8.94053866532506
"46",6.26027755537212
"47",9.3331523793795
"48",10.0169184069721
"49",18.7377899391072
"50",13.1573773397831
"51",15.3540745918196
"52",13.9390009227347
