,Observerd,LSTM-NN
0,0.26011314488280496,1.7319049835205078
1,0.3251414311035062,1.6237173080444336
2,0.736987243834614,1.373096227645874
3,0.9537481979036181,1.4149219989776611
4,1.2355374381933235,1.5387721061706543
5,1.1271569611588215,1.733731746673584
6,0.9754242933105185,1.8737841844558716
7,0.7586633392415144,1.9108092784881592
8,1.9725246820279374,1.8644877672195435
9,0.368493621917307,2.067782402038574
10,0.628606766800112,1.8933494091033936
11,0.5635784805794107,1.7982244491577148
12,0.628606766800112,1.7817065715789795
13,0.0,1.5584511756896973
14,1.1921852473795227,1.477197289466858
15,-0.28178924028970537,1.5938763618469238
16,0.6069306713932116,1.4322161674499512
17,0.47687409895180904,1.432455062866211
18,0.4335219081380082,1.51283597946167
19,0.5419023851725103,1.4383825063705444
20,0.23843704947590452,1.5324786901474
21,0.6719589576139128,1.4697883129119873
22,0.3468175265104066,1.547991394996643
23,0.3901697173242074,1.4953627586364746
24,0.1950848586621037,1.4467053413391113
25,0.1734087632552033,1.4062392711639404
26,0.368493621917307,1.2907483577728271
27,0.3901697173242074,1.3445274829864502
28,0.3251414311035062,1.3609613180160522
29,0.0,1.3553719520568848
30,0.5852545759863111,1.313709020614624
31,0.4335219081380082,1.3335016965866089
32,0.3901697173242074,1.393921136856079
33,0.1950848586621037,1.416740894317627
34,-0.4118458127311078,1.400851845741272
35,-0.13005657244140248,1.2185007333755493
36,0.368493621917307,1.0709291696548462
37,0.26011314488280496,1.1243109703063965
38,0.3034653356966058,1.2168973684310913
39,0.1950848586621037,1.3945599794387817
40,0.13005657244140248,1.4066343307495117
41,0.26011314488280496,1.339298129081726
42,0.10838047703450206,1.3464903831481934
43,0.06502828622070124,1.2379270792007446
44,0.13005657244140248,1.2251063585281372
45,0.23843704947590452,1.2185635566711426
46,1.4956505830761284,1.201080560684204
47,-0.26011314488280496,1.5884276628494263
48,0.5202262897656099,1.470927119255066
49,0.1734087632552033,1.4786008596420288
50,-1.0621286749381202,1.4622472524642944
51,0.06502828622070124,0.9901391267776489
