Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
02/01/2017,13.35814044,64.0,50.64185956,50.83629608154297,37.47815564154297,1.4546156775849899,-11.90352476241501
09/01/2017,4.619380146,60.0,55.380619854,48.784523010253906,44.16514286425391,169.62013831958902,165.00075817358902
16/01/2017,-4.119380146,41.0,45.119380146,42.20332717895508,46.322707324955076,274.364287091982,278.48366723798205
23/01/2017,-12.85814044,22.0,34.85814044,37.0933723449707,49.9515127849707,104.661594382953,117.519734822953
30/01/2017,-21.59690073,13.35814044,34.95504117,22.6591796875,44.2560804175,-18.3379045019355,3.2589962280645004
06/02/2017,-20.33488513,4.619380146,24.954265276,44.340858459472656,64.67574358947266,42.42887719607371,62.7637623260737
13/02/2017,40.93178586,-4.119380146,-45.051166005999995,45.84668731689453,4.914901456894533,3.60580886217105,-37.325976997828946
20/02/2017,112.19923270000001,-12.85814044,-125.05737314000001,45.95607376098633,-66.24315893901368,5.83017966671237,-106.36905303328764
27/02/2017,166.0888975,-21.59690073,-187.68579823,64.65167236328125,-101.43722513671875,-3.7378862662982404,-169.82678376629823
06/03/2017,115.7118697,-20.33488513,-136.04675483,114.62966918945312,-1.082200510546869,-11.9617585164552,-127.6736282164552
13/03/2017,47.95705989,40.93178586,-7.0252740299999985,84.92413330078125,36.96707341078125,96.1589336338948,48.20187374389481
20/03/2017,65.04294011,112.1992327,47.15629258999999,28.43028450012207,-36.61265560987793,102.484754814637,37.441814704637
27/03/2017,166.96951040000002,166.0888975,-0.8806129000000169,36.00604248046875,-130.96346791953127,103.9284453951,-63.04106500490002
03/04/2017,244.26405380000003,115.7118697,-128.55218410000003,66.44638824462889,-177.81766555537115,19.7466821478293,-224.51737165217074
10/04/2017,173.7664357,47.95705989,-125.80937580999999,-24.90973663330078,-198.67617233330077,70.0528914617567,-103.71354423824329
17/04/2017,78.63679075,65.04294011,-13.59385064,-33.99399185180664,-112.63078260180664,166.83595540996401,88.19916465996401
24/04/2017,-16.49285424,166.96951040000005,183.46236464000003,113.56625366210938,130.05910790210936,135.118391469865,151.611245709865
01/05/2017,-47.5648225,244.26405380000003,291.82887630000005,66.50827026367189,114.0730927636719,295.037238927758,342.602061427758
08/05/2017,-14.57911401,173.7664357,188.34554971,91.30612182617188,105.88523583617187,218.358528945703,232.937642955703
15/05/2017,18.40659447,78.63679075,60.23019628,-5.646332263946532,-24.052926733946535,184.738449321819,166.331854851819
22/05/2017,51.39230295,-16.49285424,-67.88515719,-81.78134155273438,-133.17364450273436,202.230445685501,150.83814273550098
29/05/2017,84.37801144,-47.5648225,-131.94283393999999,84.31230163574219,-0.06570980425780704,225.374149433876,140.996137993876
05/06/2017,90.7831428,-14.57911401,-105.36225680999999,81.29975128173828,-9.483391518261712,86.5904492189689,-4.192693581031094
12/06/2017,70.60769705,18.40659447,-52.20110258,7.869973182678223,-62.737723867321776,23.0385590069103,-47.569138043089694
19/06/2017,50.43225129,51.39230295,0.9600516599999978,20.66216468811035,-29.770086601889652,10.015553477480099,-40.41669781251991
26/06/2017,30.25680554,84.37801144,54.12120589999999,16.148139953613278,-14.10866558638672,-17.430385582135102,-47.687191122135104
03/07/2017,10.08135978,90.7831428,80.70178302,44.32929992675781,34.24794014675781,145.568233326798,135.486873546798
10/07/2017,-10.09408597,70.60769705,80.70178302,39.739501953125,49.833587923125,1.7110060244662801,11.80509199446628
17/07/2017,-16.81499249,50.43225129,67.24724378,4.546465396881104,21.361457886881105,-9.07671584335268,7.738276646647321
24/07/2017,-10.08135978,30.25680554,40.33816532,-26.66026306152344,-16.57890328152344,15.555275379422099,25.6366351594221
31/07/2017,-3.347727073,10.08135978,13.429086853,-25.90349769592285,-22.55577062292285,35.667022251139,39.014749324139004
07/08/2017,3.385905638,-10.09408597,-13.479991608,18.006759643554688,14.620854005554687,169.028221851708,165.642316213708
14/08/2017,-3.385905638,-16.81499249,-13.429086852000001,63.11994552612305,66.50585116412304,32.9050335634588,36.2909392014588
21/08/2017,-23.6631609,-10.08135978,13.581801120000002,57.88286590576172,81.54602680576173,32.3605915677716,56.0237524677716
28/08/2017,23.6631609,-3.347727073,-27.010887973000003,62.45283889770508,38.78967799770508,50.4035017989036,26.740340898903597
04/09/2017,138.59305980000002,3.385905638,-135.20715416200002,58.8917007446289,-79.70135905537111,59.7853499053654,-78.80770989463463
11/09/2017,253.5229586,-3.385905638,-256.90886423800004,33.79711532592773,-219.72584327407228,58.7138735720345,-194.80908502796552
18/09/2017,245.2149494,-23.6631609,-268.8781103,66.74335479736328,-178.4715946026367,59.751451275440296,-185.4634981245597
25/09/2017,113.66903219999999,23.6631609,-90.0058713,76.45547485351562,-37.213557346484365,59.0694078691347,-54.59962433086529
02/10/2017,0.0,138.59305980000002,138.59305980000002,7.14647912979126,7.14647912979126,33.664895995978306,33.664895995978306
09/10/2017,-6.407722229,253.5229586,259.930680829,-23.14811515808105,-16.74039292908105,-9.58981281292928,-3.1820905839292797
16/10/2017,3.3742936930000003,245.2149494,241.840655707,36.58613586425781,33.211842171257814,-4.5300123525653095,-7.90430604556531
23/10/2017,3.033428537,113.6690322,110.635603663,4.710917949676514,1.6774894126765139,55.1767455492922,52.1433170122922
30/10/2017,1.005416534,0.0,-1.005416534,-158.31932067871094,-159.32473721271094,89.420324632104,88.414908098104
06/11/2017,-0.005416534000000001,-6.407722229,-6.402305695,-14.552220344543455,-14.546803810543455,53.1380112616241,53.1434277956241
