Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
02/01/2017,6.955089772000001,11.0,4.044910227999999,23.20298194885254,16.247892176852538,19.7190083344368,12.7639185624368
09/01/2017,9.818363257,11.0,1.1816367430000003,17.119895935058597,7.301532678058598,20.217718425317,10.399355168317
16/01/2017,12.68163674,11.0,-1.68163674,19.6292667388916,6.9476299988916015,12.0304376093862,-0.6511991306138007
23/01/2017,15.54491023,2.0,-13.54491023,13.619707107543945,-1.925203122456054,8.506212100487009,-7.038698129512991
30/01/2017,18.40818371,6.955089772000001,-11.453093937999999,13.472026824951172,-4.9361568850488275,48.5484624968717,30.1402787868717
06/02/2017,22.73652702,9.818363257,-12.918163763,19.135875701904297,-3.6006513180957036,-28.6114918449487,-51.3480188649487
13/02/2017,35.85528926,12.68163674,-23.173652519999997,30.17348861694336,-5.68180064305664,-49.8701705008625,-85.72545976086249
20/02/2017,50.43912133,15.54491023,-34.8942111,-5.2789411544799805,-55.71806248447998,34.3133578717229,-16.1257634582771
27/02/2017,61.3486356,18.40818371,-42.940451890000006,24.769975662231445,-36.578659937768556,44.873847916294295,-16.474787683705706
06/03/2017,50.21224307,22.73652702,-27.47571605,25.62325096130371,-24.58899210869629,46.705501677499704,-3.5067413925002953
13/03/2017,35.40153275,35.85528926,0.45375650999999806,34.48575973510742,-0.9157730148925793,72.6760928202145,37.274560070214505
20/03/2017,38.59846725,50.43912133,11.84065408,35.94952392578125,-2.648943324218749,52.3655389842652,13.767071734265201
27/03/2017,59.80304656,61.3486356,1.545589040000003,54.90631866455078,-4.896727895449217,105.271157150386,45.468110590386004
03/04/2017,75.8939728,50.21224307,-25.68172973,37.94211959838867,-37.95185320161133,-30.4112982360673,-106.3052710360673
10/04/2017,61.30298065,35.40153275,-25.9014479,17.493186950683597,-43.8097936993164,46.4099641270294,-14.893016522970605
17/04/2017,41.59833543,38.59846725,-2.99986818,10.717903137207033,-30.880432292792968,39.0387691449786,-2.559566285021397
24/04/2017,21.89369021,59.80304656,37.909356349999996,27.248491287231445,5.354801077231446,84.3397772062593,62.4460869962593
01/05/2017,15.64767739,75.8939728,60.24629541,49.34664535522461,33.69896796522461,27.0622658970612,11.414588507061199
08/05/2017,22.86029696,61.30298065,38.44268369,40.617088317871094,17.756791357871094,-3.0963346351692405,-25.95663159516924
15/05/2017,30.07291654,41.59833543,11.525418889999997,23.31406593322754,-6.758850606772462,7.25701971020149,-22.81589682979851
22/05/2017,37.28553611,21.89369021,-15.391845900000003,13.659317016601562,-23.62621909339844,13.655870179783099,-23.629665930216902
29/05/2017,44.49815568,15.64767739,-28.850478290000005,14.991701126098633,-29.50645455390137,15.943969758973,-28.554185921027006
05/06/2017,41.64113161,22.86029696,-18.780834650000003,10.602456092834473,-31.03867551716553,-5.18073356437656,-46.82186517437656
12/06/2017,28.71446389,30.07291654,1.3584526500000003,13.740893363952635,-14.973570526047366,12.4281988806232,-16.2862650093768
19/06/2017,15.78779617,37.28553611,21.497739940000002,19.791332244873047,4.003536074873047,12.5112579521845,-3.2765382178154994
26/06/2017,2.86112845,44.49815568,41.63702723,23.7777099609375,20.9165815109375,13.0552068832664,10.194078433266402
03/07/2017,-10.06553927,41.64113161,51.706670880000004,20.12612533569336,30.19166460569336,10.289553851934,20.355093121934
10/07/2017,-22.99220699,28.71446389,51.706670880000004,12.219014167785645,35.211221157785644,13.178439491970801,36.1706464819708
17/07/2017,-25.05962525,15.78779617,40.84742142,9.024226188659668,34.083851438659664,37.6674993706274,62.72712462062739
24/07/2017,-16.26779406,2.86112845,19.12892251,8.243200302124022,24.510994362124023,21.7044195194168,37.9722135794168
31/07/2017,-7.475962872999999,-10.06553927,-2.589576397000001,9.87598705291748,17.35194992591748,8.03830937093485,15.514272243934851
07/08/2017,1.315868318,-22.99220699,-24.308075308,3.25379490852356,1.93792659052356,-11.6929913946999,-13.0088597126999
14/08/2017,2.684131682,-25.05962525,-27.743756932,14.650257110595705,11.966125428595705,-5.66961867708003,-8.35375035908003
21/08/2017,-3.37117278,-16.26779406,-12.89662128,31.199277877807614,34.57045065780761,0.5871408590906769,3.9583136390906772
28/08/2017,-9.62882722,-7.475962872999999,2.1528643470000004,-124.3958969116211,-114.76706969162109,9.21073942618697,18.83956664618697
04/09/2017,-16.08883164,1.315868318,17.404699958,82.89258575439453,98.98141739439453,15.087847034980099,31.176678674980096
11/09/2017,-22.54883606,2.684131682,25.232967742,50.36827087402344,72.91710693402344,0.0396784263948711,22.58851448639487
18/09/2017,-18.73000221,-3.37117278,15.358829429999998,4.8749966621398935,23.60499887213989,-8.020798366383751,10.709203843616248
25/09/2017,-4.632330089,-9.62882722,-4.996497131,11.28549861907959,15.91782870807959,-6.83134827416713,-2.19901818516713
02/10/2017,7.0,-16.08883164,-23.08883164,15.769163131713867,8.769163131713867,-13.2597588674782,-20.259758867478197
09/10/2017,3.840277897,-22.54883606,-26.389113957,-0.6687460541725159,-4.509023951172516,-18.499730365209103,-22.340008262209103
16/10/2017,-0.745413048,-18.73000221,-17.984589162,9.256610870361328,10.002023918361328,-11.6995688703406,-10.954155822340601
23/10/2017,0.905135151,-4.632330089,-5.5374652399999995,9.731134414672852,8.825999263672852,-2.7359834201668103,-3.6411185711668104
30/10/2017,3.5950565389999998,7.0,3.4049434610000002,39.37311935424805,35.77806281524805,-4.63005849534301,-8.225115034343009
06/11/2017,2.404943461,3.840277897,1.4353344360000002,6.115842342376709,3.710898881376709,-9.24002966293082,-11.64497312393082
