Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
31/12/2016,0,0,0,2.33717942237854,2.33717942237854,8.44638973970688,8.44638973970688
07/01/2017,0,0,0,-0.11541906744241714,-0.11541906744241714,8.35468140090504,8.35468140090504
14/01/2017,0,0,0,0.9097945094108582,0.9097945094108582,9.41016541730675,9.41016541730675
21/01/2017,0,0,0,-1.0938285589218142,-1.0938285589218142,9.47232564071275,9.47232564071275
28/01/2017,0,0,0,-0.6672274470329285,-0.6672274470329285,11.270436887680301,11.270436887680301
04/02/2017,0,0,0,0.9635260701179504,0.9635260701179504,10.4634374805965,10.4634374805965
11/02/2017,0,0,0,-3.646752595901489,-3.646752595901489,10.4696724625936,10.4696724625936
18/02/2017,0,0,0,-1.100257396697998,-1.100257396697998,7.92391231511104,7.92391231511104
25/02/2017,0,0,0,-0.9144114255905152,-0.9144114255905152,9.827971208570789,9.827971208570789
04/03/2017,0,0,0,-0.8803231716156006,-0.8803231716156006,9.01735581747648,9.01735581747648
11/03/2017,0,0,0,6.4972124099731445,6.4972124099731445,7.89663479356337,7.89663479356337
18/03/2017,0,0,0,-17.230934143066403,-17.230934143066403,10.636285295581,10.636285295581
25/03/2017,0,0,0,-9.39036464691162,-9.39036464691162,9.41881442583095,9.41881442583095
01/04/2017,0,0,0,-14.419583320617676,-14.419583320617676,7.60406018987296,7.60406018987296
08/04/2017,0,0,0,-0.35605329275131226,-0.35605329275131226,9.9235444265988,9.9235444265988
15/04/2017,0,0,0,-3.0251197814941406,-3.0251197814941406,13.8673551067888,13.8673551067888
22/04/2017,0,0,0,2.48245620727539,2.48245620727539,16.6529961396033,16.6529961396033
29/04/2017,0,0,0,-4.802327632904053,-4.802327632904053,13.113274456477301,13.113274456477301
06/05/2017,0,0,0,-2.326099157333374,-2.326099157333374,4.09475242314175,4.09475242314175
13/05/2017,0,0,0,1.2014906406402588,1.2014906406402588,3.40459851797819,3.40459851797819
20/05/2017,0,0,0,-3.4629452228546143,-3.4629452228546143,0.47051109622688897,0.47051109622688897
27/05/2017,0,0,0,3.402177572250366,3.402177572250366,-0.0614892820818635,-0.0614892820818635
03/06/2017,0,0,0,4.838940143585205,4.838940143585205,4.957037741164661,4.957037741164661
10/06/2017,0,0,0,14.92304229736328,14.92304229736328,7.280525494061361,7.280525494061361
17/06/2017,0,0,0,-14.370893478393555,-14.370893478393555,2.2671859628425097,2.2671859628425097
24/06/2017,0,0,0,10.67520236968994,10.67520236968994,2.7746252280183796,2.7746252280183796
01/07/2017,0,0,0,11.18977165222168,11.18977165222168,1.8383070612784698,1.8383070612784698
08/07/2017,0,0,0,6.635138511657715,6.635138511657715,0.9843445731522259,0.9843445731522259
15/07/2017,0,0,0,4.270952701568604,4.270952701568604,9.34352709025006,9.34352709025006
22/07/2017,3,0,-3,2.928332805633545,-0.07166719436645508,4.52006257268983,1.52006257268983
29/07/2017,0,3,3,0.7076871395111084,0.7076871395111084,1.80420976747987,1.80420976747987
05/08/2017,2,0,-2,4.85867977142334,2.85867977142334,0.808118868661647,-1.191881131338353
12/08/2017,0,2,2,6.166873455047607,6.166873455047607,0.6600733079327161,0.6600733079327161
19/08/2017,0,0,0,-0.4939018189907074,-0.4939018189907074,0.7331726163373409,0.7331726163373409
26/08/2017,0,0,0,6.340442657470702,6.340442657470702,0.40067947432639794,0.40067947432639794
02/09/2017,0,0,0,1.5761977434158323,1.5761977434158323,0.979912542199818,0.979912542199818
09/09/2017,0,0,0,2.3003628253936768,2.3003628253936768,0.344368222359742,0.344368222359742
16/09/2017,0,0,0,-0.2283875346183777,-0.2283875346183777,0.303795788830648,0.303795788830648
23/09/2017,0,0,0,-0.4457648992538452,-0.4457648992538452,0.247777347555357,0.247777347555357
30/09/2017,0,0,0,0.3211531639099121,0.3211531639099121,0.169757130766517,0.169757130766517
07/10/2017,0,0,0,0.7848042845726013,0.7848042845726013,0.39222782207125606,0.39222782207125606
14/10/2017,0,0,0,0.18083606660366056,0.18083606660366056,0.20023591012338002,0.20023591012338002
21/10/2017,0,0,0,1.8177149295806885,1.8177149295806885,0.14623606349586,0.14623606349586
28/10/2017,0,0,0,0.9686689376831056,0.9686689376831056,0.0947550432276657,0.0947550432276657
04/11/2017,0,0,0,-0.012222424149513243,-0.012222424149513243,0.400934148310461,0.400934148310461
11/11/2017,0,0,0,0.8037324547767639,0.8037324547767639,0.0322315258624451,0.0322315258624451
18/11/2017,0,0,0,-0.6217119693756104,-0.6217119693756104,0.013167838153778,0.013167838153778
25/11/2017,0,0,0,0.8796460628509521,0.8796460628509521,0.00260835382007668,0.00260835382007668
02/12/2017,0,0,0,0.24840107560157776,0.24840107560157776,0.0199824679052398,0.0199824679052398
09/12/2017,0,0,0,0.6840505599975586,0.6840505599975586,0.00423089999514101,0.00423089999514101
16/12/2017,0,0,0,-1.8394017219543457,-1.8394017219543457,0.0079021714627877,0.0079021714627877
23/12/2017,0,0,0,0.24284179508686066,0.24284179508686066,-0.0023846300270070897,-0.0023846300270070897
