Date,Observed,Naive,Naive-Error,LSTM-NN,LSTM-NN-Error,SARIMA,SARIMA-Error
31/12/2016,1,8,7,29.79455375671387,28.79455375671387,2.34544411832806,1.3454441183280599
07/01/2017,0,16,16,32.905303955078125,32.905303955078125,7.72033851870278,7.72033851870278
14/01/2017,0,1,1,25.006805419921875,25.006805419921875,10.862634638464,10.862634638464
21/01/2017,2,0,-2,21.33602523803711,19.33602523803711,15.8961157960814,13.8961157960814
28/01/2017,1,0,-1,12.79722785949707,11.79722785949707,12.978979795059303,11.978979795059303
04/02/2017,1,2,1,9.394051551818848,8.394051551818848,18.908528375397502,17.908528375397502
11/02/2017,0,1,1,12.806968688964846,12.806968688964846,38.322453361186106,38.322453361186106
18/02/2017,2,1,-1,11.300728797912598,9.300728797912598,38.4347866543376,36.4347866543376
25/02/2017,0,0,0,10.63172721862793,10.63172721862793,16.6388232187705,16.6388232187705
04/03/2017,1,2,1,11.89367389678955,10.89367389678955,36.5828735392964,35.5828735392964
11/03/2017,0,0,0,17.861339569091797,17.861339569091797,7.892643623301259,7.892643623301259
18/03/2017,2,1,-1,8.067763328552246,6.067763328552246,4.34601539714654,2.34601539714654
25/03/2017,0,0,0,12.602011680603027,12.602011680603027,19.5412807907639,19.5412807907639
01/04/2017,2,2,0,16.946847915649414,14.946847915649414,16.2038520559957,14.2038520559957
08/04/2017,0,0,0,11.172696113586426,11.172696113586426,10.777186920034199,10.777186920034199
15/04/2017,0,2,2,12.70057773590088,12.70057773590088,5.85738156642201,5.85738156642201
22/04/2017,0,0,0,10.748860359191896,10.748860359191896,16.7763141260651,16.7763141260651
29/04/2017,0,0,0,2.4059889316558842,2.4059889316558842,7.55870588830945,7.55870588830945
06/05/2017,0,0,0,5.31572961807251,5.31572961807251,6.31106376502815,6.31106376502815
13/05/2017,0,0,0,0.3718628585338593,0.3718628585338593,3.7944338543652303,3.7944338543652303
20/05/2017,0,0,0,4.760953903198242,4.760953903198242,12.6199669056812,12.6199669056812
27/05/2017,0,0,0,6.624035358428955,6.624035358428955,12.0369075247562,12.0369075247562
03/06/2017,0,0,0,2.24617862701416,2.24617862701416,6.675633339414571,6.675633339414571
10/06/2017,0,0,0,4.531951427459717,4.531951427459717,7.533267619517,7.533267619517
17/06/2017,0,0,0,3.0090370178222656,3.0090370178222656,7.52029520295554,7.52029520295554
24/06/2017,0,0,0,1.8991893529891968,1.8991893529891968,4.1813177447927306,4.1813177447927306
01/07/2017,0,0,0,5.77558183670044,5.77558183670044,3.7440818736963797,3.7440818736963797
08/07/2017,1,0,-1,1.8526465892791748,0.8526465892791748,2.91272245123668,1.91272245123668
15/07/2017,0,0,0,4.251312255859375,4.251312255859375,5.8107162562070505,5.8107162562070505
22/07/2017,0,1,1,0.6982417702674866,0.6982417702674866,9.96323543246345,9.96323543246345
29/07/2017,0,0,0,5.185455322265625,5.185455322265625,12.332282671541,12.332282671541
05/08/2017,3,0,-3,0.014160694554448128,-2.985839305445552,13.9708126657308,10.9708126657308
12/08/2017,0,0,0,2.2073490619659424,2.2073490619659424,18.0984461152882,18.0984461152882
19/08/2017,0,3,3,1.9411503076553345,1.9411503076553345,20.6016813072636,20.6016813072636
26/08/2017,0,0,0,1.7866871356964111,1.7866871356964111,20.717855664852102,20.717855664852102
02/09/2017,0,0,0,1.0020061731338499,1.0020061731338499,27.524971865419698,27.524971865419698
09/09/2017,0,0,0,0.07478055357933044,0.07478055357933044,41.765386486451,41.765386486451
16/09/2017,0,0,0,2.509030342102051,2.509030342102051,21.1449407111903,21.1449407111903
23/09/2017,0,0,0,0.013951866887509823,0.013951866887509823,13.477052243494198,13.477052243494198
30/09/2017,0,0,0,0.2347093224525452,0.2347093224525452,30.682958175190702,30.682958175190702
07/10/2017,0,0,0,0.4372983574867249,0.4372983574867249,22.657768665611897,22.657768665611897
14/10/2017,0,0,0,0.02590890973806381,0.02590890973806381,13.2318491391046,13.2318491391046
21/10/2017,0,0,0,0.649492621421814,0.649492621421814,27.452433297105102,27.452433297105102
28/10/2017,0,0,0,-0.17966356873512268,-0.17966356873512268,20.7458299887587,20.7458299887587
04/11/2017,0,0,0,0.09805414825677873,0.09805414825677873,18.941661144207497,18.941661144207497
11/11/2017,0,0,0,0.03600578755140305,0.03600578755140305,18.9202742876264,18.9202742876264
18/11/2017,0,0,0,0.6031880974769592,0.6031880974769592,2.97609948065464,2.97609948065464
25/11/2017,0,0,0,0.08911801874637604,0.08911801874637604,-0.7929844722202919,-0.7929844722202919
02/12/2017,0,0,0,0.10367029160261154,0.10367029160261154,0.842306886958844,0.842306886958844
09/12/2017,0,0,0,0.035376060754060745,0.035376060754060745,0.720605920124612,0.720605920124612
16/12/2017,0,0,0,0.3489126265048981,0.3489126265048981,3.2334579403783703,3.2334579403783703
23/12/2017,0,0,0,-0.08548007160425186,-0.08548007160425186,0.7869036745587601,0.7869036745587601
