,Observerd,PREDICTED
0,0.0,0.08887654542922974
1,1.0,-0.3350445628166199
2,0.0,0.05097612738609314
3,5.0,0.21467618644237518
4,2.0,0.2357919067144394
5,3.0,0.26999756693840027
6,1.0,0.297880619764328
7,4.0,0.31813040375709534
8,1.0,0.3547639846801758
9,3.0,0.3836066722869873
10,0.0,0.4125808775424957
11,4.0,0.441884845495224
12,0.0,0.4715958833694458
13,0.0,0.5014950633049011
14,3.0,0.5314937829971313
15,0.0,0.5619077086448669
16,0.0,0.5880984663963318
17,0.0,0.623489260673523
18,0.0,0.6544561982154846
19,1.0,0.6857226490974426
20,6.0,0.7173351645469666
21,-5.0,0.7491915822029114
22,1.0,0.7810694575309753
23,4.0,0.7997682094573975
24,5.0,0.8458415865898132
25,-13.0,0.8786119222640991
26,2.0,0.9113060235977173
27,0.0,0.9443415403366089
28,3.0,0.9776563048362732
29,0.0,1.0111438035964966
30,0.0,1.0446703433990479
31,2.0,0.9165595769882202
32,0.0,1.112603783607483
33,1.0,1.1468666791915894
34,-3.0,1.1811916828155518
35,20.0,1.2156373262405396
36,-16.0,1.2508236169815063
37,0.0,1.2858291864395142
38,0.0,1.3208600282669067
39,0.0,1.3561280965805054
40,0.0,1.3916869163513184
41,0.0,1.4273576736450195
42,0.0,1.4630637168884277
43,0.0,1.4989848136901855
44,0.0,1.5351918935775757
45,2.0,1.5714972019195557
46,-2.0,1.6078482866287231
47,0.0,1.6443170309066772
48,1.0,1.6811023950576782
49,4.0,1.7180023193359375
50,4.0,1.7549779415130615
51,3.0,1.7923043966293335
