"","x"
"1",93.1955815742244
"2",69.6974510055079
"3",63.8624651519931
"4",34.3879330014472
"5",43.6028136533476
"6",54.9536777089326
"7",55.2750882145378
"8",65.1859500234131
"9",108.042584434655
"10",53.8301886791042
"11",79.7612014604622
"12",154.365042439685
"13",119.132990550391
"14",-52.0963918567343
"15",23.5823826752171
"16",-50.3960744179974
"17",-49.33045566838
"18",-15.9330536059297
"19",-9.72799190059462
"20",-14.5529209036113
"21",4.14565701485672
"22",31.5871752217358
"23",47.6128445816763
"24",24.8903918287103
"25",52.9814381776496
"26",30.4599172688109
"27",-76.7336083441712
"28",-2.18515942252668
"29",-10.2189216833889
"30",14.2325452295633
"31",-0.702481413692084
"32",0.508089051472382
"33",-1.21271475935286
"34",1.41327745045216
"35",5.75946396617549
"36",7.63185795017483
"37",17.4123927056418
"38",7.60544174290804
"39",8.66681158850874
"40",13.2087588915578
"41",10.1570177337788
"42",8.50697244631714
"43",12.3659158121565
"44",8.8729152714856
"45",7.85788229240472
"46",12.2145535132477
"47",8.63754714405181
"48",4.326380723434
"49",7.72564362037682
"50",19.0536179114882
"51",13.4530454971417
"52",15.3199799848985
