"","x"
"1",13.586785821627
"2",5.19749861685359
"3",1.97331306242859
"4",-17.0953882880548
"5",-49.9122090970127
"6",10.8127420362274
"7",11.5026286307575
"8",8.65891435954655
"9",-19.3116046248799
"10",-23.9998717497631
"11",6.88977273540386
"12",3.3481010478212
"13",3.6866418866964
"14",1.62701224444257
"15",3.43327044436065
"16",0.48836869910822
"17",-0.751207365139994
"18",2.62761045211831
"19",-1.74322486812458
"20",0.0708285723797962
"21",-0.208702010968922
"22",3.25321244537212
"23",0.796728834500206
"24",3.66381948612984
"25",-5.08664209995978
"26",0.459027375985784
"27",5.40016443862481
"28",-1.66189354017096
"29",-11.22858731923
"30",0.551392263133471
"31",-7.3171597819533
"32",1.79876497284902
"33",0.672865793537448
"34",0.630645694333514
"35",-0.433982903676303
"36",-0.522127794129745
"37",-0.249695978603938
"38",0.153473908637724
"39",2.86678193163567
"40",1.07102750270872
"41",-3.00734981309908
"42",-0.247987913721083
"43",-2.7705330543129
"44",-2.20997157291692
"45",-2.12132485206832
"46",1.54783227283368
"47",0
"48",0.321110655161422
"49",1.06686629670372
"50",-0.157119861428941
"51",0.775849308860217
"52",0.944532210083611
