,Observerd,PREDICTED
0,70.0,16.219501495361328
1,1.0,9.905061721801758
2,0.0,18.10089874267578
3,0.0,15.094738960266113
4,0.0,17.676151275634766
5,1.0,11.107782363891602
6,1.0,8.710165023803711
7,2.0,5.038116931915283
8,0.0,8.506257057189941
9,1.0,9.5266695022583
10,0.0,11.362190246582031
11,0.0,13.41728401184082
12,1.0,7.7857232093811035
13,0.0,11.933557510375977
14,0.0,9.611953735351562
15,0.0,15.017974853515625
16,3.0,25.81775665283203
17,1.0,15.86689281463623
18,0.0,20.761857986450195
19,0.0,14.661075592041016
20,0.0,8.652777671813965
21,0.0,9.091736793518066
22,1.0,6.848974227905273
23,0.0,10.838470458984375
24,1.0,5.421937465667725
25,4.0,6.408300876617432
26,0.0,6.289963245391846
27,0.0,4.388634204864502
28,2.0,11.262310028076172
29,0.0,8.934372901916504
30,1.0,8.602204322814941
31,1.0,8.109044075012207
32,1.0,4.4460225105285645
33,1.0,4.373642921447754
34,2.0,3.425391435623169
35,1.0,3.6951167583465576
36,2.0,4.596282958984375
37,7.0,4.574064254760742
38,1.0,4.662364959716797
39,12.0,7.670793056488037
40,13.0,5.886967182159424
41,15.0,8.832080841064453
42,1.0,10.386890411376953
43,21.0,13.358064651489258
44,5.0,11.326852798461914
45,8.0,10.92595386505127
46,3.0,11.301636695861816
47,5.0,10.537785530090332
48,3.0,8.412090301513672
49,5.0,7.314876556396484
50,3.0,6.624409198760986
51,3.0,6.341667175292969
