"","x"
"1",39.6384278617624
"2",34.9476908862984
"3",-5.02000110176159
"4",57.0584518460825
"5",-12.1354577478463
"6",-9.62150516599675
"7",-24.3021766090888
"8",107.949866881741
"9",159.966462488213
"10",177.609184828654
"11",49.1493066345356
"12",32.3709268232635
"13",133.866777842353
"14",273.61841849596
"15",264.572191696412
"16",68.6576172107195
"17",29.4221324422475
"18",-53.8570975849333
"19",9.68829843846845
"20",96.0084019030585
"21",77.100867803604
"22",120.843911967397
"23",131.899713653515
"24",98.8540584271147
"25",70.6611760162625
"26",30.3754066210586
"27",52.4591028140777
"28",11.584577154752
"29",-2.08430500725317
"30",-12.2727747859558
"31",16.1305339948084
"32",43.8862864004948
"33",9.48319586816812
"34",33.2919863888541
"35",-33.5890651782699
"36",84.4959669475772
"37",202.185940006445
"38",256.720079320731
"39",148.238463443741
"40",-32.2952511212218
"41",-20.7384313756775
"42",53.7163066933426
"43",3.94646668767385
"44",12.830747936367
"45",22.7227553388799
"46",5.16885523763537
"47",-0.256807249626867
"48",14.1420936115738
"49",15.1821728082192
"50",5.99553573477213
"51",10.3412305866641
"52",12.6256233073872
