"","x"
"1",-3.79564369411432
"2",-74.1796221970427
"3",56.1628159224976
"4",47.0986157110674
"5",69.3961360275149
"6",93.8918935606631
"7",151.649914627959
"8",67.2392694227595
"9",53.3890609071811
"10",68.4564944145938
"11",67.6464964533644
"12",89.3566164302943
"13",108.842211862594
"14",145.211983947577
"15",138.722048830551
"16",55.4802117668164
"17",29.2621339019007
"18",-5.81732694515331
"19",13.1931688020668
"20",58.84735463091
"21",35.2415737868845
"22",73.1036109747728
"23",57.9992273372572
"24",58.5492673760797
"25",48.5918446505922
"26",28.9516967196565
"27",32.8796844182302
"28",32.989626233384
"29",8.33108776000002
"30",41.2735686727069
"31",101.071291316668
"32",106.786613465244
"33",128.773294149094
"34",101.538122915648
"35",-14.4012871278261
"36",7.35765166216954
"37",74.8934728326977
"38",65.6168191131954
"39",54.4232937199494
"40",15.2008539042013
"41",11.7605902130464
"42",39.8562668207821
"43",42.4914527870994
"44",17.7175971988182
"45",17.5833314441319
"46",3.50392807908828
"47",0.058391840372654
"48",49.1724103420555
"49",3.19300355099161
"50",45.5728061472362
"51",-16.1311242748587
"52",16.3646463627928
