,Observerd,PREDICTED
0,70.0,8.737016677856445
1,1.0,20.895183563232422
2,0.0,12.369437217712402
3,0.0,15.400400161743164
4,0.0,10.493086814880371
5,1.0,4.334235668182373
6,1.0,3.649435520172119
7,2.0,11.022749900817871
8,0.0,10.543770790100098
9,1.0,14.487922668457031
10,0.0,8.27021312713623
11,0.0,13.704379081726074
12,1.0,13.803146362304688
13,0.0,8.116929054260254
14,0.0,26.376771926879883
15,0.0,23.41537094116211
16,3.0,22.0379638671875
17,1.0,33.37318801879883
18,0.0,15.373908042907715
19,0.0,12.214011192321777
20,0.0,7.270415782928467
21,0.0,9.348316192626953
22,1.0,5.738228797912598
23,0.0,0.6910632252693176
24,1.0,8.919147491455078
25,4.0,1.8812013864517212
26,0.0,6.021149158477783
27,0.0,9.02380657196045
28,2.0,4.864523410797119
29,0.0,8.185750007629395
30,1.0,5.2769646644592285
31,1.0,2.254591226577759
32,1.0,1.34770929813385
33,1.0,0.8864829540252686
34,2.0,1.556146502494812
35,1.0,2.0498085021972656
36,2.0,1.5878962278366089
37,7.0,2.526684284210205
38,1.0,2.2333126068115234
39,12.0,1.4743561744689941
40,13.0,7.970759868621826
41,15.0,7.854714393615723
42,1.0,10.178375244140625
43,21.0,5.296040058135986
44,5.0,11.148993492126465
45,8.0,4.50764274597168
46,3.0,8.319803237915039
47,5.0,3.735290050506592
48,3.0,4.71951150894165
49,5.0,2.149552822113037
50,3.0,3.4134931564331055
51,3.0,3.2210962772369385
