,Observerd,PREDICTED
0,3.0,4.791316986083984
1,0.0,1.6013633012771606
2,1.0,5.465502738952637
3,1.0,1.936600685119629
4,1.0,0.9916530847549438
5,1.0,8.831947326660156
6,0.0,-8.178299903869629
7,1.0,-3.927314519882202
8,1.0,-0.3792935311794281
9,0.0,3.960521697998047
10,0.0,-1.8413434028625488
11,1.0,-2.4281678199768066
12,1.0,-2.0392210483551025
13,2.0,2.585041046142578
14,0.0,-1.04695725440979
15,0.0,2.1522951126098633
16,0.0,2.999380111694336
17,0.0,-0.38296255469322205
18,0.0,-2.968383312225342
19,0.0,6.123174667358398
20,0.0,-1.11258065700531
21,1.0,-0.09255774319171906
22,0.0,-3.7379226684570312
23,2.0,0.2678636908531189
24,0.0,5.553710460662842
25,0.0,0.969872772693634
26,0.0,1.258439064025879
27,1.0,0.8665510416030884
28,0.0,-2.8313510417938232
29,0.0,1.3772839307785034
30,0.0,-2.654078960418701
31,1.0,1.1781110763549805
32,0.0,-1.6793577671051025
33,0.0,0.897032618522644
34,2.0,0.8575111031532288
35,0.0,0.33019959926605225
36,0.0,0.8991332650184631
37,1.0,2.1704163551330566
38,1.0,-0.07882653176784515
39,0.0,-0.36869069933891296
40,0.0,1.6297208070755005
41,1.0,-0.11079631745815277
42,1.0,1.1279339790344238
43,0.0,1.2243022918701172
44,0.0,-0.6748613715171814
45,0.0,-0.70277339220047
46,0.0,0.0763433575630188
47,0.0,0.2386426031589508
48,3.0,0.695863664150238
49,0.0,0.6514632105827332
50,0.0,1.1282789707183838
51,0.0,7.45986270904541
